,name,rate,review
47,고망난돌민박,,"친절하고 좋았어요
방도 꽤넓은편 셋이잤는데 만족입니다.
시간이없어 둘러보지못하고 잠만잤는데, 가성비좋은곳입니다. 또방문할의사있어요^^

참 위치찾기 좋았습니다~"
48,고망난돌민박,,사장님도 친절하시고 푹 잘 쉬다왔습니다~~
49,고망난돌민박,,"리모델링 한번같아요
그런대로 깨끗하고 좋아요"
50,고망난돌민박,,조용하고 가격도 싸고 하룻밤 잠만 자는데는 충분했습니다.
51,고망난돌민박,,뜨끈뜨끈하고 너무 좋습니다
52,고성이씨 탑동종택,,종택안 입구에 카페도 운영하고 있네요
53,고성이씨 탑동종택,,"임청각 석탑뒤 종택을 카페로 변경했어요.
옛고택의 정취와 연못, 큰탑을 마주할수 있어요.
문화재 회손을 줄이고자 한건지 입구에서 주문하고 들어가요."
54,고성이씨 탑동종택,,음료도 맛있고 종택도 예뻐요
55,고성이씨 탑동종택,,탑동종택 아이스시나몬티 너무 맛있어요^^
56,고창 선운산 유스호스텔,,결혼기념일 여행으로 선운사 고고씽! 근처에 식당도 많고 선운사도 가까워서 산책도 하고 너무 좋았어요
57,고창 선운산 유스호스텔,,"저렴한가격에 선운사여행 갈때마다가요~
선운사랑 가까워서 너무좋고,
직원들 친절하고 침구도 깨끗해요"
58,고창 선운산 유스호스텔,,"깨끗하고 저렴해서 잘 이용했어요^^
특히 늦은 오후에 조용한 선운사 걷는길이 좋았어요
옆에 캠핑장이있어서 창문열면 불피우는향이 좀 나긴하지만 전 그것마저도 좋았습니다💕
직원분들도 친절하셔서 덕분에 숙박이벤트로 고창사랑상품권도 받았어요!
입실하면서부터 기분이 참 좋았네요 ㅎㅎㅎ
다음에 또 들리겠습니다🙂"
59,고창 선운산 유스호스텔,,
60,고창 선운산 유스호스텔,,"선운사 앞에서 숙박을 하려고 알아보다 발견한
1인실이 2개정도 있고 사전예약을 해야하는곳
엘베도 있어 좋음
방컨디션도 침구류도 좋아보여 입실순간 기분좋았는데 냉장고 열어보면서 기분 상함
누군가 마시던 물병이 ...
그뒤로는 청소상태 점검하게됨...ㅡㅡ
화장실은 누가 방금 사워한거 같은 바닥에 물이 흥건하고 더러운물에 락스푼 냄새가 계속...
욕실천정은 뚜껑이 조금 열려있어 찜찜
피곤해서 초저녁부터 잠들었다 한밤중 깨어났다가 본 베개잇에 묻은 알수 없는...
싱글룸 4만원에 평일 10% 할인까지 적용해주어서 참 기분 좋았는데 청소에 좀더 신경 써주셨으면 좋겠네요"
61,고창 선운산 유스호스텔,,"돌발 고창 여행에 숙소를 예약 못해 선운사 들렀다 예약 사이트 검색했더니 방이 없다!
남편이 직접 가서 문의 하자고~
다행스레 취소 된 방이 있다ㅎㅎ
기대이상 깨끗하고 침구도 침대도 좋았다
그리고 가격 할인까지!!!
너무 잘 쉬었다 갑니다^^"
62,고창 선운산 유스호스텔,,"4살 여자아이와 함께하는 여행에는 온돌방이 최고입니다. 정말 따뜻했어요, 중앙난방이었는지 조절하는 버튼을 못찾은것은 아쉬웠지만🤣 온돌방이어도 맨 바닥에서 안자도 되게 매트리스 있고 수건도 있고, 갓성비입니다"
63,고창 선운산 유스호스텔,,"깨끗하고 이용하기 좋아요.
아침 선운사 산책가는데 최고예요"
64,고창 선운산 유스호스텔,,깨끗하게 조용해서 좋아요
65,고창 선운산 유스호스텔,,"기대없이 왔는데 참 좋네요 호텔이나 리조트랑 비교할순 없지만 깨끗하고 조용하고 숙박비도 저렴합니다
선운사도 가깝고 경치도 좋습니다 적극 추천합니다
고창에 또 오고 싶네요"
66,골든리버호텔,,"인테리어가 너무 낡았어요
스넥바같은게 있는데 저녁에도 아침에도 아예
아무것도 없더라고요
화장실만 리모델링 한듯
침구는 깨끗했어요"
67,골든리버호텔,,"데스크 직원 분 너무너무 친절하시고
룸 컨디션도 너무 좋습니다! 가성비굿👏👏
안마의자에 공기청정기와 욕조 화장실까지 좋아요!!
방도 넓고 침구도 깨끗해서 편하게 묵고 갑니다^^"
68,골든리버호텔,,"불친절하고
12시퇴실인데 30분전부터 나가라고 전화함"
69,골든리버호텔,,좋아요👍
70,골든리버호텔,,가볍게 하룻밤 지내기앤 좋아요
71,골든리버호텔,,"금연룸으로 요청.
깔끔하고 깨끗했습니다."
72,골든리버호텔,,트윈 방 갔다왔는 침대  랑 깨끗하고 금연방이라 담배 냄새도 없네요
73,골든리버호텔,,저희 해외 본사분 출장오시면 항상 사용하는 호텔입니다 쾌적하고 주변 음식점도 많고 좋다고 하십니다
74,골든리버호텔,,"체크인하러 엘베에서 내렸는데 직원이 모니터를 보고 있길래 '일하는 중인가?' 생각하며 기다렸죠.
3초? 5초 지나 직원의 첫 멘트는
""오셨으면 말씀을 하셔야죠, 예약자 이름이나 예약한 방이나""

앞에 400자 리뷰 배틀을 보고 설마설마했는데...
특별히 친절함을 기대하진 않았지만
이런 불친절함은 불쾌하더라고요.
1분도 안되는 시간에 이렇게 불편함을 느끼다니...

'객실 컨디션만 좋으면 된다.'라는 분만 이용하시면 좋을 것 같네요.
무인 체크인이 오히려 호텔엔 도움 될지도 모르겠습니다.

참!
3인 이상 사용하는 패밀리룸의 객실 키는 1개 불출됩니다. 협동심 있게 꼭 함께 다녀야 하니, 이용하시는 분들은 참고 바랍니다.

추가) 댓글 보고 이용에 참고해주세요.
그리고 전 ""숙소 옮겨달라""고 한 적 없습니다."
75,골든리버호텔,,606호 샤워기 물 너무 조금 나와요ㅠㅠ
76,골든서울호텔,,"특별한 여행
특별한 공간
행복했습니다"
77,골든서울호텔,,서울 야경을 볼 수 있는 방으로 배정해주셔서 고맙습니다. 방도 깨끗해서 좋았습니다.
78,골든서울호텔,,"[골든서울호텔]
재방문 의사 ★★★☆☆
한줄평: 뷰 하나는 기가 막힙니다! 

숙소시설 ★★★☆☆
편의시설 ★★☆☆☆
접근성(주차포함) ★★★★★
가격 ★★★★☆
친절 ★★★★★
청결 ★★★★☆

전반적인 시설은 노후되었지만 깔끔하게 관리되어 있고 방은 좁지만 뷰때문에 한번은 가볼만한 곳이에요!
 
[루프탑 레스토랑]
재방문 의사 ★★★★★
한줄평: 뷰가 좋으니 맛도 좋구나!

음식맛 ★★★★★
접근성(주차포함) ★★★★★
분위기 ★★★★★★★
가격(가성비) ★★★☆☆
친절 ★★★★★
청결 ★★★★☆

날씨가 좋을때 가면 멋진 한강뷰와 석양을 보면서 바베큐를 즐길수 있습니다. 단 바람이 많이 불면 가벼운 물건들이 날아다니는 참사를 겪을수 있으니 주의하세요 :) 직원분들 서비스는 굿! 가성비는 쏘쏘입니다~"
79,골든서울호텔,,"루프탑 바베큐 뷰 좋고 맛도 좋고 
완전 최고!! 강추합니다"
80,골든서울호텔,,"뭔가 머릿속도 복잡하고
해야될 과제도 많고
마음이 심란해서
퇴근 바로 직전!!
급작스럽게 결정한 호캉스🌸
호텔 로비에 도착할 때만 해도 그저..
기분이 너무 꿀꿀해서
괜히 왔나..? 3초 망설였는데..
오!! 오~!!! 오~~~~~!!!!!!!!
꼭대기 층에 아주 멋진 뷰를 95,000원에 주시다니💕
여자 혼자 와서, 일부러 배려해주셨나?ㅎ
여튼 배려해주신 덕분에
완ㅡ전 멋진 뷰를 한껏 만끽하며
제대로 힐링도 했고,
과제도 더 빨리 타이핑 마무리했고,
모든게 완벽했던 서울골든호텔 1412호실 이었다👍
새벽6시 전에 학교 출근하느라 그 시간 
호텔 체크아웃을 하려는데,
중년의 신사분께서 매우 친절하게 응대해주셔서
얼른 편의점에 뛰어가서 맛있는 음료수도 드리고^^
기분좋은김에 하루 더 연장해서 2일 묶었당"
81,골든서울호텔,,"장점
10만원 이하의 호캉스비용
단점
어메니티가 황당할 정도로 부실함. 
안내대로 운영되는 호텔 시설들 거의 없음.
다 운영종료거나 축소운영, 피트니스 클럽은 너무 좁아서
폼롤러 갖다놓으면 뭐하나 스트레칭도 하기힘듬"
82,골든서울호텔,,"이 호텔의 메리트는 바베큐 말고 없습니다.
어메니티가 형편없습니다.
화장실 슬리퍼,폼클렌징,컨디셔너,바디워시 거품내는 종이,화장솜,바디로션,부족한 수건갯수, 4번이나 분리되는 드라이기,넷플릭스 불가, 수건 말릴 공간 부족..
한강뷰 룸도 복불복이라 도로만 보이는 자리네요. 방 자체가 좁은데 가구배치를 엉망으로 해놔서 더 좁습니다. 침대 가는 통로에 매우 큰 소파와 탁자를 놔서 불편합니다. 따로 놔둘 곳도 없습니다. 홍보처럼 매일 부페를 하고 있지도 않았고 룸서비스도 불가합니다.
심지어 조식부페 분위기와 맞지않는 에미넴노래를 줄곧 트시는데 클럽인줄 알았습니다. 방음 엉망이구요. 방 안 탁자 아랫쪽에 끈적거리는거 묻어있구요. 주변에 이 가격에 가성비 있는 호텔 갈걸 그랬나봅니다. 매우 후회되는 숙박입니다.
"
83,골든서울호텔,,좋은여행의 휴식처 였습니다
84,골든서울호텔,,개인적으로 서울권 호텔 중에서는 쉬기 편안한 편에 침구도 깨끗하고 욕실 관리도 괜찮은 편 다른 직원 분들도 친절해서 좋고 조식도 뭐 괜찮은데 카페 여직원 분은 영... 손님과 기싸움 하는 것 같아서....... 밑에 리뷰에 시설 노후화 많이들 말씀하셨는데 공감 되는 부분 그래도 이 정도 가격에 이 정도 서비스에 이 정도 퀄리티 꽤 만족 한다 카페 여직원 분 말투 애티튜드만 정리 좀...
85,골든서울호텔,,굿
86,골든튤립에버 용인호텔,,"에버랜드 오게될때면 묵는 호텔이에요~ 
직원들도 친절하시구 룸컨디션이 늘 좋아요~
더블룸인데 성인 세명 뒹굴어도 될 침대네요ㅋㅋ
샤워실도 깔끔하고
방에 들어서자마자 이미 방이 훈훈 따듯해서 넘 좋았어요~ 행사기간이라 gs편의점 상품권과
호텔투숙객들 대부분의 목적지(에버랜드)에 맞는 핫팩 서비스까지 센스 넘치네용!
한겨울이라 비수기일것 같지만 골든튤립은 사계절 성수기 같습니다ㅋㅋ"
87,골든튤립에버 용인호텔,,"첫날 체크인을 많이 늦게 했더니(저녁 8시)주차장이 만차였습니다.😅 미리 문자로 안내를 해주셔서 헤매지 않았습니다. 체크인할때 호텔 내 편의점 2만원 쿠폰을 주시는데 다음날 에버랜드 오픈런에 필요한 간식이나 아침대용 먹거리 사는데 사용했어요👍🏻 호텔내에 놀이방 있구요. 루프탑에서 불꽃놀이 관람도 가능하다는데 추워서 안하는지 못봤어요. 근처에 맛집도 많아요.김밥맛집(김밥천하),고기맛집(전대리고깃집) "
88,골든튤립에버 용인호텔,,"홈브릿지예약을 못해서 급하게 예약했습니다.이층침대,넷플렉스,디즈니가 있어서 아이들이  좋아했어요.식당도 많고 에버랜드랑 가깝고 급할때 종종 이용할꺼 같아요"
89,골든튤립에버 용인호텔,,"에버랜드 오픈런때문에 오게 된 숙소였고 좋았음! 수압이 약간 아쉬운데, 그렇다고 약한편은 아니었고 배수가 잘됐음. 편의점 쿠폰도 야무지게 잘 씀. 그리고 프론트 직원분들이 갈때마다 다 친절해서 좋았음!! 언제 또 에버랜드에 갈지모르겠지만, 다음에 또 간다면 또 올 예정."
90,골든튤립에버 용인호텔,,"에버랜드ㅡ케리비안베이 아이들과 함께하기위해.  1박 2일. 숙소예약

(장점). 2주차장에서3분거리. 정말가깝다.
1층에 편의점 있어서. 편함
침구 깨끗함
아이들과하기에. 너무깨끗해서좋앗어요.
R층 2층에.  아이들놀수잇는 에어바운서 놀이 가있어서. 투숙해서. 퇴실할때. 잠깐씩놀기좋앗어요.

수건이. 넉넉해서좋앗어요.

퇴실때. 에어바운서에서 아이들놀다가갓는데 큰애핸드폰두고왓어요.ㅡㅠ
직원분이. 전화받으셧고 택배로. 보내주신다고 친절하게 응대해주셧어요.

ㄱ

단점
9층  룸. 입실. 층수가있어서 그런건지 변기수압이 낮아서. 불편했음.

예약잡고. 출발당일. 검색하다 같은호실. 가격이. 1만원 더저렴해져서 ..사이트마다가격이 다름. ㅜㅜ
(그래도.주말 연휴 를생각하면. 시설에가격 부담스럽지않앗음)




"
91,골든튤립에버 용인호텔,,"출장으로 방문한 에버랜드 근처 4성급 호텔입니다.
주말에 주차장이 좁아 에버랜드 4주차장울 이용해야 한다는 점을 제외하고는 괜찮은 호텔입니다."
92,골든튤립에버 용인호텔,,지방살아서 에버랜드 갈 때마다 세트처럼 이용하는 곳입니다! 몇년 째 몇 번을 방문했는지 모르겠는데 리뷰는 처음 작성해봐요😅 아이들과 함께 방문하기 때문에 위생여부를 가장 중요시하는데 늘 방문할 때 마다 깨끗하여 만족하는 곳입니다. 이층침대도 있어 아이 둘 있는 가정에 적극 추천이에요! 호텔 방문하면 항상 낑겨서 자야하고 아이들 자리싸움때문에 피곤했는데 네식구 다 만족하는 가성비까지 야무지게 챙긴 호텔이에요! 즐길거리도 많은데 늘 체력이 부족해 아쉬워요~~😇
93,골든튤립에버 용인호텔,,에버랜드방문후 숙박했는데 이층침대라 아이들이 아주 좋아했어요. 방이 좀 좁은거외에는 시설도 좋고 편안하게 지낼 수 있었어요. 무인 놀이방도 있어 체크아웃전까지 실컷 놀다 왔어요~
94,골든튤립에버 용인호텔,,"삼년째 에버랜드,캐리비안베이 이용하면서 아이들과 하룻밤 보내고 가는곳이예요. 여름에도 오고 겨울에도 오고,
올때마다 깨끗하고 친절하고 가격도 합리적이고 편히 쉬다가는곳인것 같아요. 편의점도 1층에 있고 오락실도 있고 좋은추억 만들고 갑니다. "
95,골든튤립에버 용인호텔,,"깨끗하고 친절했습니다.
단, 창쪽 실외 방음이 좋진 았아요.

"
96,광명JS부티크호텔,,"친절하고 주차하기편하지만 방음이 그리 좋은 편은 아니네요~~
가격대비 방도 허름하고.."
97,광명JS부티크호텔,,깨끗하고 편안한 숙소입니다. 출장으로 거쳐가기 좋은 비지니스 호텔임
98,광명JS부티크호텔,,좋아요 
99,광명JS부티크호텔,,좋아요
100,광명JS부티크호텔,,"자주가는곳인데 매번 갈때마다 느끼는것이지만 밖에서 나는 소음과 윗층소음 그리고 엘리베이터 소리까지 너믄잘들립니다 그래서 이번 방문에는 조묭한방으로 요청드렸는데 3층에 젤 끝방..엘베 문열고닫히는소리며 윗층 가구 바닥끄는 소리며 외부 소란한소리까지 삼종셋트로 잠을제대로 못잤습니다
프론트 직원이하는말이 층간소음은 어쩔수없다는데 다른 소음은 엘베에서 먼방이든 고층으로 배정할수있는 것은 아닌가요..다시 방문하고싶은 맘이 싹 사라졌습니다"
101,광명JS부티크호텔,,외관은 괜찮은데 룸 내부 시설이.. 너무 낡았습니다.... .... 벽에 금 간 곳 눈에 띄게 많고 외부 방음이 잘 안되서 엘리베이터 바로 옆방 받았는데 엘리베이터 벨소리가 고스란히 다 들렸어요... 샤워부스 샤워기 걸어두는 곳이 금 간 채로 부서져 있어서 각도 조절이 불가능했습니다. 엄청 싼 것도 아니라고 생각되서 돈 조금 더 써서 3성 호텔 가는게 나을 것 같아요.
102,광명JS부티크호텔,,"스위트룸인데도. 샤워실. 배수가 전혀 안되네요
막힌걸. 확인두. 안하시구. 방을. 배정하는것 같아요"
103,광명JS부티크호텔,,"주변에 음식점,주점이 많아 놀기 편합니다."
104,광명JS부티크호텔,,굿
105,광명JS부티크호텔,,프런트 직원분들이 너무 친절했습니다. 덕분에 동생 부부와 조카들이 편히 지내다 갔습니다. 새벽에 출국하는데도 신경써주셔서 감사합니다.
106,광주 아우라호텔,,"아들하고의 즉흥적인 광주여행 
호텔 검색중에 우연히 리뷰를 보고 선택 
리뷰작성한 분께도 좋은 정보 알려주셔서 고맙고
호텔은 깨끗하고 집같이 편해서 좋고
특히 아침 조식이 너무 좋았습니다. 감사합니다."
107,광주 아우라호텔,,"이가격에 가능한가요?? ㅎㅎ 킹사이즈 침대  두 개가 (하나는 쿠션감 있고, 다른 침대 하나는 좀 하드한 편) 있어 편하게 아주 잘~ 수 있었어요.  스타일러(옷 3개 사용)도 구비되어 있고, 화장실도 넓고 깨끗해서 굉장히 만족했어요. 26도 온도 설정돼 있었는데 방이 넘 따듯해서 추운 느낌도 하나도 없네요. 엘베 바로 앞이라 그런건지 모든 룸이 그런건지 신발장 앞에 중문이 있어서 새롭네요. 방음이 잘 되는 이유인지요. 여러모로 만족스런 하루 머물다 갑니다. 또 방문할 의사 백프로에요. "
108,광주 아우라호텔,,"트윈 베드였는데, 하나는 토퍼가 깔려 있었고 하나는 안 깔려 있었어요, 토퍼가 없는 베드는 조금 딱딱한 감이 있었고요, 베드 높이 자체가 높아서 아이들과 자기엔 무리였어요, 가운데 베드를 붙이고 싶었지만, 붙일수 없는 상황이었고, 욕실에는 샤워부스 안에 물이 잘 빠지지 않아서 좀 불편했어요, 
전체적으로 룸 컨디션은 좋았고, 객실에 일회용품이 비치 되어 있는데, 그거는 요청하는 사람들만 쓸수 있게 기본것들만 두고 치워두시면 좋을것 같아요. 인원추가를 했을때 물도 인원수에 맞게끔 비치 되어 있었으면 좋겠어요. 배달을 시켰는데 보안상 배달원이 룸을 올라갈수 없다고 해서 아래로 내려가서 받은거도 살짝 불편했어요. 그리고, 애견도 출입이 되는건지 아님 몰래 들어온건지 밤에 강아지 짖는 소리도 들렸던거 같아요..."
109,광주 아우라호텔,,"다 만족스럽습니다 욕조도 좋았습니다
호텔내에 흡연실은 없습니다"
110,광주 아우라호텔,,SRT타보고 싶다는 막내딸과 함께 설명절 전에 미리 성묘할겸해 급하게 잡은 숙소였지만 광주송정역에서 바로고 시장과도 가깝고 모두 친절하시고 좋았답니다 무엇보다도 조식이 별다른것은 없지만 맛이 깔끔하고 특히  스크램블이 우리가족에게는 최애였답니다.다음 방문이 기대됩니다
111,광주 아우라호텔,,"부모님 여행으로 광주가신다고 해서 예약했습니다.
두 분 모두 마음에 들어하고 다음에 또 가고 싶어하십니다^^"
112,광주 아우라호텔,,송정역 바로 앞이라는 입지성도 좋고 룸컨디션도 최상이었어요 가격도 저렴해서 딱 좋았습니다 다음에 재방문 할 의사 있어요~
