,name,rate,review
10,가막들공원,,
11,가야산역사신화테마관,,"해인사 가는길에 네비를 잘못보고 길을 돌아가다 발견 하게되서 들리게된 가야산역사신화테마관..
가야산의 산신 정경모주에 대한 설명으로 꾸며진 테마관으로, 가야산 산신 정경모주가 천신 이비가지와 혼례해 두 아들을 출산,  천신의 자손인 첫째 아들인 뇌질주일은 대가야의 시조인 이진아시왕이 되었고, 둘째 아들인 뇌질청예는 김해로 내려가 금관가야 시조인 김수로왕이 되었다는 설명인데, 정경모주에 대한것 외에는 볼거리가 별로 없다는 느낌으로 꾸며놓은 가야산역사신화테마관이었다..
테마관 관람후 2층 출구로 나가면 역사신화공원과 연결되는 가야산무장애나눔길이 있는데 교통약자층이 편리하고 안심하게 숲을 이용하며 휴식하고 산책할 수 있는 산책로가 있다.."
12,가야산역사신화테마관,,가야산 역사 신화에 대해 배웠네요
13,가야산역사신화테마관,,직원분들 모두 친절하시고 좋아요
14,가오실공원,,굿
15,가포해안변공원,,공원에 예쁜 고양이들이 정말 많아요!!!!!! 고양이 집들도 많이 설치되어있고 사람들한테 밥도 많이 받고 잘 자라고 있는 것 같아요 고양이좋아하시는분들 꼭 가보세요!!!!! 제가찍은 하품고양이랑 오드아이고양이예요 🩷😻
16,가포해안변공원,,굿
17,가포해안변공원,,👍
18,강동 해수온천,,"오래된 해수온천이라 시설은 노후화
그래서 나이드신 분들이 더많은곳
허라아파 몸 담그러오신 할머니들 화나셨네요
뜨거운물은 발도 담그기힘들고 온탕은 미지근해서 땀도 안날정도고 냉탕은 정신이 번쩍들고 도대체 들어갈곳이 없다고 만원이나 내고 일부러왔는데 이게뭐냐고 
공기도 답답 숨도 쉬기 힘들고ㅠㅠ 
오랜만에 왔는데 실망만 가득하고갑니다
웃긴게 탕마다 냉수온수나오는곳이 없어요ㅠㅠ 온도조절이 안되서 냉탕물을 바께쓰?로  퍼나르시네요

에효 아까운 제 주말시간ㅠㅠ"
19,강동 해수온천,,엄마랑 갔는데 최고 해수탕 최고 ❤️갔다오면 컨디션 좋아져용 
20,강동 해수온천,,조아요 다음에 또 방문 할게요
21,강동 해수온천,,시설이 나빠요
22,강동 해수온천,,"오래된 목욕탕입니다
너무 오래되서 시설은 노후합니다
해수탕이 좋아서 찾는 곳입니다
온수이 엄청뜨겁고 냉수는 엄청 차갑고
정신이 번쩍들죠
"
23,강동 해수온천,,해수탕 좋아요 노폐물 다 나와요 !!!
24,강동 해수온천,,해수물이있어서 땀띠나 몸이가려울때가서 탕에담궜다가나오면 좋아서 자주찾게되는것같아요
25,강동 해수온천,,"편안하게 물에서 쉬기 좋음
주말의 행복"
26,강동 해수온천,,해수가 정말 좋아요
27,강동 해수온천,,좋아요
28,강릉 남산공원,,"강릉 벚꽃야경이 가장 아름다운 곳을 뽑으라면 남산공원을 뽑을 수 있을만큼 은하수가 펼쳐진듯한 환상적인 분위기! 아이와 함께라도 좋고 연인, 가족 누구와도 좋은 그곳! 벚꽃이 떨어지기 전에 꼭 가봐야할 장소로 추천합니다"
29,강릉 남산공원,,"벚꽃 명소입니다. 풍경이 정말 좋아요  강아지를 데려오시는 분들도 많고요, 가족단위로 오시는 분들도 많아요. 가운데에 너른 잔디밭이 있어서 뛰어놀 공간도 있어요.
주차는 정말 힘듭니다. 좀 멀찍히 세우시고 산책겸 걸어오시는거 추천드려요.
주변에 맛집도 많습니다."
30,강릉 남산공원,,"강릉 벚꽃명소 남산공원 4/9일 기준 
이미 많이 펴서 떨어지고 있네요
돗자리 필수 있는 공원과 산에서 보는 강릉도심은
또다른 매력이 있습니다.
주차장이 작아서 살짝 불편하나 아래 주차하고
걸어 올라올만 합니다"
31,강릉 남산공원,,올해는 강릉 벚꽃이 조금 늦었지만 남산공원은 만개 그 잡채! :-) 벚꽃 나무 천국이라 완전 예뻐요~ 대신 여행객도 강릉주민분들도 많으니까 한적한 인생샷을 건지려면 일찍 방문하는걸 추천 🌸
32,강릉 남산공원,,"🌸2024.4.8(월요일) 기준 강릉남산공원 벚꽃현황입니다🌸

공원답게 주차장, 화장실 잘 마련되어있고 많은 사람들이 방문하는 것 치고 깨끗하게 관리되고 있었어요! 

벚꽃도보고 피크닉도하고 산책도 하기에 너무 좋은 곳이였습니다 (=‘▼‘=)"
33,강릉 남산공원,,벚꽃이 공원 전체를 덮고 있어요 사람 없을때가면 인생샷 찍을수 있어요
34,강릉 남산공원,,"남산공원이 벚꽃뷰 맛집으로 유명한데, 다른 계절에 가도 넓고 아이와 부모님이랑 와도 좋아요. 반려견 산책하기에도 좋고 주차장도 좋고 화장실도 잘 갖춰져 있어서 좋아요."
35,강릉 남산공원,,뷰 좋고 산책하기 좋아요~
36,강릉 안목해맞이공원,,
37,강릉 안목해맞이공원,,"진짜 너무 맛있게 먹었습니다! 
분위기도 젛고 모든 음식이 정갈했습니다!
대접받는 분위기에 음식, 세팅 모든것의 조합이 최고였습니다! "
38,강릉 안목해맞이공원,,"강원도 강릉,  강문해변 송정해변 안목해변까지 쭉 걸어서 동해바다구경, 커피거리구경 너무 좋아요💙"
39,강릉 안목해맞이공원,,"아쉬운점이 많았어요 ㅠ
간장은 그냥 진간장그대로 쓰시는거 같고
단새우가 무척 비리더라구요ㅠㅠ
장어는 간이 좀 쎈편에다가 잔가시가 많아 먹기 힘들었습니다. 그래도 잘먹었습니다~!"
40,강릉 안목해맞이공원,,안목커피거리
41,강릉 안목해맞이공원,,역시 바다뷰는 강릉~~~
42,강릉 안목해맞이공원,,오픈런해서 갔음. 웨이팅해서 먹으러 가기에는 조금은 아쉬운  맛임. 음식은 깔끔하고 젊은 층이 좋아할듯
43,강릉 안목해맞이공원,,"경치가 멋져요
산책로도 잘되어있구 깨끗합니다"
44,강릉 안목해맞이공원,,"우나기동
오늘동 주문했습니다
장어덮밥은 가격만큼 들어가 있는 장어양도 많았지만 초밥간이 제건 너무 짜고 오늘동 간은 너무 시더라구요 
밥에 신경 많이 안 쓰시는 분이면 가시는 거 추천합니다

그리고 이거랑은 별개로 주방에서 직원분들이 죽여버린다라는 말이든 욕설이 들리던데 썩 불쾌했습니다

"
45,강릉 안목해맞이공원,,"좀 일찍가서 주변 둘러보고 재미있었네요.
회가 정말 신선한거 같더라고요.
얼마나 부드럽던지~~~^^"
46,강변스파랜드,,"깔끔해요
가격은 비싸요"
47,강변스파랜드,,"주차 편하고 찜질방 좋은데 밤에 코고는분들이 넘나 많음 ,, 식당 운영을 안해서 매점하나 있는데 종류가 너무 없고 비쌈"
48,강변스파랜드,,조아요.
49,강변스파랜드,,시설이 커서 이용하기 좋았습니다
50,강변스파랜드,,"불한증막 겁나 뜨거워용 뜨거워서 느므 좋음!!
강동 근처에선 제일 괜찮은 찜질방인듯"
51,강변스파랜드,,"오늘은 진심 불한증막 개 뜨거웠어요 ㅠㅜ
발 화상 입는 줄 ㅠ 그치만 전 미지근한 온도의 불한증막 싫어해서 이게 더 좋았던 거 같기도 하고..? 
암튼 여기 불한증막은 화끈합니당,,

오늘은 여기서 처음으로 밥을 먹어봤는데 미역국이랑 육개장 시켜봤습니당
미역국이 육개장보다 더 맛있었습니당! 생각보다 다 먹을만했어요.
암튼 강동구에서는 가장 깔끔한 찜질방인 것 같아요."
52,강변스파랜드,,"청소하시는 분이 없나봐요
화장실 칸칸이 들어갈 엄두가 안 날 정도로
엉망이고 세면대 때가 언제부터 껴있는지
비누 받침대도 찐득이가 껴서 비누를 만질수가없어요ㅠ
바닥도 머리카락 천지
불가마 막 하나 보고 가고있지만
너무 하네요
"
53,강변스파랜드,,좋아요!! 사람도 별로 없고 찜질 제대로 했습니당
54,강변스파랜드,,굿
55,강변스파랜드,,굿
56,강화해수랜드,,역시 사우나 최고
57,강화해수랜드,,좋아요 
58,강화해수랜드,,오랜만에 친구들이랑 같이 밤새 놀러 갔는데 바닥이 추워서 한잠도 못잤습니다. 좋은 기회를 힘들게 보내서 다시는 안가려구요 비추입니다
59,강화해수랜드,,좋아요 
60,강화해수랜드,,"매주가는거같아요
여탕 씻는곳 자리가 항상 가득있어서 그게 좀 불편한거빼곤 좋아요 여탕 자리가 좀 더 많았으면 좋겠네요"
61,강화해수랜드,,좋아요 
62,강화해수랜드,,"노후됐지만 해수와 수온, 수질 마음에 들어요.
다만, 네이버 홈에 명시된 가격표 수정해 주세요.
현재는 대인 경우 입욕비 9000원, 찜질방 입실복 1000원, 총 1만원입니다."
63,강화해수랜드,,ㅎㅎ
64,강화해수랜드,,땀잘나고 좋아요
65,강화해수랜드,,시설이 깔끔해요.
66,개경포기념공원,,
67,개경포기념공원,,좋아요
68,개봉 유수지,,운동겸 산책하기 너무 좋아요
69,개봉 유수지,,괜찮네요
70,개봉 유수지,,굿
71,거제도해수보양온천,,"지심도 공곶이 여행하러 오면서
첨 와본곳인데 크고 수질 좋어네요
목욕비용에 수영장도  사용 가능하다 하니
담엔 수영복 가져와야것어요"
72,거제도해수보양온천,,"이번 휴일에는 어디 멀리 가지 않고 가까운 거제도해수보양온천을 찾았다. 고대박도 수영모임의 일원으로 소속되어 있기에 금일(23.11.05) 11월정모에 참석키 위해서다. 

여기는 국민보양온천 제10호 그리고 THE BEST 우수목욕업소이기도 하다.

어린이 수영교실, 라인댄스, SEA SPA GOLF CLUB, 줌바댄스 등등 이놈의 뱃살! 어찌할 것인가! 뱃살을 해결해줄 운동교실이 다양하게 있으니 고민 있는 분들은 신청하면 좋을 듯 하다.

매달 둘째주 금요일 정기휴무인데, 이번달은 11월 10일이 휴장 이다."
73,거제도해수보양온천,,"가족탕 이용했는데 깨끗하고 수질도 좋아요~~^^
2시간이어서 씻고 머리말리는데 조금 바쁘다는느낌…
30분정도 추가되면 좋을것 같아요~~"
74,거제도해수보양온천,,"이것저것 해보다가 필라테스 한지1년 넘었어요~
사라쌤이 꼼꼼하게 티칭해주시고,
제몸에 균형을 찾을수있게 도와주셔서
매일달고있던 두통이 사라졌어요^^
운동과 치료같이 하는 느낌입니다~~~~!!"
75,거제도해수보양온천,,시설우 크고 좋은데 수질 관리를 더 자주 해주면 좋겠어요
76,거제도해수보양온천,,필라테스 사라선생님의 수업을 듣고 있는데 너무나 만족합니다. 계속 다니고 싶습니다
77,거제도해수보양온천,,운동시작 목욕탕이 있어서 좋아요
78,거제도해수보양온천,,"비비쌤에게  필라테스  배운지  4개월차 
비틀어진 왼쪽 골반이 많이 교정되었슴다
다양한기구로 매주 알차게 수업해
지루할틈이 없슴다
운동을 미루고 계신 분들 강추 드립니다^^"
79,거제도해수보양온천,,"필라테스 수강중인 회원입니다
처음 시작할때 부터 수깅하기 시작하여 지금까지   이어오고 있습니다
그동안 강사님들의 자세한 설명으로 나의 몸에 대해  알게 되었고  더더욱 바른 자세에 대한  신념(?)까지도 가지게 되었습니다
요즘에는 라운드솔드 방지와 코어 강화에 더 신경쓰고  있습니다
저희  사라선생님은  몸의 부분부분을 알기쉽게 설명해주시고  지도도 잘해주셔서 
 힘들지만 잘 따라가고 있습니다
필라테스 수업이 일상생활에 도움이   됩니다 ~^^
"
80,거제도해수보양온천,,"찾는데 어렵지는 않았어요.
규모는큰편이에요.
규모가 크다보니 청결 부분이 약하네요.
청결부분만 보완된다면 자주 갈꺼 같아요.
그 점이 제일 아쉬운 부분입니다."
81,거제맹종죽테마공원,,입장료가 있는 줄은 몰랐는데 그래도 나름 좋았습니다 ㅎㅎ 한참 죽순이 돋아날 시기라 죽순구경하는것도 좋았고 작은 전망대에선 바다도 보여서 좋았습니다. 산책한바퀴 하기에 좋아요. 약간 오르막이 있긴하지만 임산부도 갈수있을만큼 그리 힘들진 않습니다.
82,거제맹종죽테마공원,,"거제여행갔다가 들렀어요.
안가본 곳이라..
대나무숲길따라 쭈~~욱 걸으며 맑은공기 마시고
곳곳에 포토존에서 사진도 찍었어요.
매점?에서 죽순이 들어간 국수랑 해물파전도 맛있게 먹었어요.
어드밴처코스와 짚라인이 있어서 딸아이랑 친정아버지가 체험하셨어요. 군대때 해보고는 40년넘게만에 해본다며 재미있어하셨답니다.
가족여행으로 추천해요~"
83,거제맹종죽테마공원,,"날이좋아서 그런가 걷기에좋아요
다 돌아보지는 못햇지만
초록초록 눈이 맑아지는곳"
84,거제맹종죽테마공원,,"대나무숲을 걸으면서 힐링을 할 수 있었고 산책로도 잘 정비가 되어 있어서 좋았습니다 ❣️

군데군데 포토존도 있어서 사진 찍기도 괜찮습니다."
85,거제맹종죽테마공원,,날씨가 좋아서 더 산책하기 좋은 곳어에요 대나무 숲길을 걸으면 더 건강해지겠죠^^
86,거제맹종죽테마공원,,"맹종죽 테마파크 산책하기 좋아요. 
입구 계산 하시는 여성 직원분 엄청 친절하십니다 감사합니다^^ 매점에 파전이랑 국수 먹으러 또 들렀습니다. 국수가 너무 맛있어요 죽순도 쬐끔 들어있어요."
87,거제맹종죽테마공원,,산기슭에  있는 대나무숲이라 경사가 있으니 어르신은 산책시 주의필요하고 노후된 시설로 정비하는 곳이 많네요 따뜻한 날에 가서 대나무가 더 예뻣네요
88,거제맹종죽테마공원,,"산책하기 좋고 경치도 좋아요
아이들 체험거리도 있어요
"
89,거제맹종죽테마공원,,붐비지 않고 조용해서 좋았어요^^
90,거제맹종죽테마공원,,산책로가 넓고 붐비지 않아서 더 좋은거 같아요. 대나무도 빽빽하게 있어서 더 운치가 좋은거 같아요..! 죽녹원 뺨칩니다
91,거진등대해맞이공원,,"nice walk path from Geojin to Hwajin.
could be half day tracking.
there are many lookouts for geojinhang harbour, town, sunrise, and coastal road.
also rest places everywhere.
so much relax."
92,경주시 관광특구,,"사장님   친절하시고 서비스 완전 짱~~
도킹보트도 좋았지만  제트스키도 넘 좋았어요.
아이들이 이번 휴가기간중 단연 짱이였답니다..
첫 운전들에 아주 좋았다네요..."
93,경주월드 어뮤즈먼트,,경주월드 좋아요 근데 대기시간이 길면 그이유를 공지해주시면 좋겠어요 ㅠㅡㅠ
94,경주월드 어뮤즈먼트,,너무 재미짐
95,경주월드 어뮤즈먼트,,드라켄짱
96,경천섬(경천섬공원),,"상주에서 가볼만한 곳인 경천섬공원~! 올해 설 연휴
에 아내와 장인어른 장모님 모시고 다녀옴 낙동강이 
흐르는 곳이고 넓고 쾌적해서 가족단위, 반려..."
97,경천섬(경천섬공원),,"낙동강변의 멋진 경천섬, 추천합니다."
98,경천섬(경천섬공원),,"거족여행 차 상주에 갔다가 가볼만 한 곳 찾아 경천섬
공원이 있길래 방문했어요~공원 관리 잘 되어 있고 
주차하기도 편했습니다^^공원에 자전거 대여..."
99,경천섬(경천섬공원),,"아름다운 곳. 걷기 좋아요. 다리로 연결되어서 걸어서
섬으로 갈 수 있고, 섬과 연결된 다리로 강 건너편도 
갈 수 있어요. 강 건너편 학전망대도 가보면 좋..."
100,경천섬(경천섬공원),,상주 경천섬 진짜 고즈넉하고 좋아요.자전거 타기도 좋고 전망대 올라가 낙동강 구경하기도 좋아요.가슴이 확 풀려요
101,경천섬(경천섬공원),,"경천섬 둘레코스가 여러곳이예요 추석연휴라 주차장 
만차 푸드트럭 음식마저 동 났고 산책하기 좋은코스
이고 코스모스가 아직은 어설프게 폈어요 구석..."
102,경천섬(경천섬공원),,"규모가 꽤 크고 넓어요~  아이들과 피크닉오기도 좋
은것같구요! 연인과의 데이트도 괜찮을것같아요, 걷
다가 쉴수있는벤치도 곳곳에 잘 비치되어있습..."
103,경천섬(경천섬공원),,"너무 힐링 잘하고 갑니다. 정말정말 조용해서 산새소
리와 바람소리만 스치네요. 혼자 조용히 회복하셔야 
할 시간을 가지거나 캠핑하러 오기도 너무 멋..."
104,경천섬(경천섬공원),,"넓어서 산책하기 좋고 여름엔 계절마다 꽃도 다양하
게 피고 관리도 잘되어있고 가족들고 피크닉하기도 
자전거체험하기도 좋고 한옥주막도 있고  너무..."
105,경천섬(경천섬공원),,
106,계산국민체육공원,,"4.26~ 27일 계산체육공원에서 걔양산 국악제를 합니다. 
오늘 오전에는 경연대회가 있었으며, 오후 7시부터는 
kbs 국악한마당 촬영이 있다고 합니다. 남상일, 양지은, 김태연, 억스, 악단광칠이 출연한다고합니다. 
27일에는 부스설치에 행사도 있다고합니다. "
107,계산국민체육공원,,"초록한 길
쉬며 걸으며
좋습니다."
108,계산국민체육공원,,굿
109,계산국민체육공원,,"월정기 주차 매번 신청해서 잘 이용중입니다. 간혹 안될때도 있지만, 주차장도 넓고 지하라서 차가 안더러워져서 좋아요"
110,계산국민체육공원,,친절해요 
111,계산국민체육공원,,계양산 방문 차 다녀왔습니다~~~^^
112,계산국민체육공원,,굿굿
113,계산국민체육공원,,굿
114,계산국민체육공원,,굿
115,계산국민체육공원,,굿
116,고려천도공원,,너무 아름다워요 산책하기 딱
117,고려천도공원,,
118,고모호수공원,,"어디론가 훌쩍 가고 싶을때 멀리 운전하기는 부담스럽고 한시간반쯤 운전해서 교외분위기-느끼고 싶을때 가는곳입니다

주변에 분위기 좋은 카페도 많고 찻집
맛있는 한식, 브런치, 매운탕 집들도 많은 곳이고
고모리 저수지 주변을 돌면서 생각정리도 하기에 딱인 곳인데 너무 유명해 지지 않았으면 하네요 ㅎㅎ"
119,고모호수공원,,"무료 주차장은 고모호수공원 입구에 있습니다. 네이버지도에서 고모저수지로 검색해서 내비로 가면 이상한 곳으로 안내하니 고모호수공원으로 입력하고 가시기 바랍니다. 티맵에서는 고모저수지로 입력해도 주차장으로 잘 안내합니다. 평일에는 주자장 여유가 있는데 주말은 어떨지 모르겠습니다. 저수지 둘레길 길이 3km, 빠른 걸음으로 40분 정도 소요됩니다. 천천히 걸으시면 1시간 정도 잡으시면 됩니다. 뷰 좋은 곳에 투썸플레이스가 있으니 참고하세요."
120,고모호수공원,,넓고 빵도  맛있고 뷰도 맛집입니다.
121,고모호수공원,,"날씨가 너무 좋아서 급 가게된 고모호수공원, 살얼음이 언 호수도 멋지고 뚝에서 바라보는 풍경도 햇살도 좋고 천천히 걸으면서 여유롭게 시도 읽고 행복했어요~~!"
122,고모호수공원,,산책하기  좋아요
123,고모호수공원,,산책로가 꽤길어요 조금더 볼거리나 주변 정리가잘 되어 있는다면 더욱 좋을것 같아요
124,고모호수공원,,난씨가 너무 춥네요 호수공원 돌다가 들어온 까페에서 아메리카노와 소금빵 시켰어요^^
125,고모호수공원,,강아지 산책 시키러 자주 오는 곳이에여 !! 날씨 좋은 날 오면 너무 이쁘고 좋아요 . . 🍀🐶🐕
126,고모호수공원,,예쁘고 조용합니다
127,고모호수공원,,굿!
128,고성당항포랜드,,경남 고성 공룡엑스포 내에 있는 당항포랜드입니다. 기구는 약 7가지 정도 있어서 나쁘지 않습니다. 사람이 많이 없어서 거의 대기는 없었습니다. 직원들은 하나같이 불친절하시 거기서 기대하시면 안됩니다. 개당 4000원 정도합니다. 오랫동안 태워줍니다.
129,고성당항포랜드,,"아이와함께 겨울테마파크 즐기러 오기 너무 좋아요~👍
빙어잡기 체험도 할수있고,놀이기구,스케이트,튜브썰매까지 프로그램이 다양합니다!
작년엔 빙어낚시후 빙어튀김도 맛볼수있었는데,
올해는 안하더라구요~그대신 체험 1인당 잡은 빙어 6마리정도 담아줍니다^^
스케이트&튜브썰매는 회차당 인원제한이 있어요~
시간 참고하시고 가세요.
서산시민 2인이상 다자녀인 가족이라면
감면혜택도 받으시길~
가성비는 물론, 시간가는줄 모르고 실컷즐기다 왔습니다🙂 "
130,고성당항포랜드,,저렴하고 대기시간 짧아요^^
131,고성당항포랜드,,아이들과 함께 가기 좋고 깨끗하게 잘 관리되어 있어요. 하지만 초3은 시시하다네요ㅠ 
132,고성당항포랜드,,"태어난지 7개월된 우리아들과 와이프와함께 다녀 왔습니다.
체험거리부터 볼거리 정말 많았습니다.
오늘 칼퇴근 박고 좋은추억거리 만들었네요"
133,고성당항포랜드,,"당항포랜드 바이킹 최고예요!
애들 완전 좋아함 ㅋㅋ"
134,고성당항포랜드,,미취학도 탈수 있는 놀이기구가 많은데 너무 비싸요 ㅠㅠ 미니관람차 어른1.아이1 타니 8500원이네여.
135,고성당항포랜드,,"6세, 9세 아이데리고 바이킹 타고나니 다리가 후덜후덜ㅎㅎㅎ"
136,고성당항포랜드,,조아요
137,고성당항포랜드,,"애기가 어려서 ㅋㅋ 기차만 타고왔네요~🤣
그래도 좋았어요 ㅋㅋ 옛날감성 ㅋㅋㅋ"
138,고하도 해상테마파크,,"목포 케이블카를 타고 고하도 승강장에 내려서 왔습니다
해안데크길 가는 길에 특이하게 생긴 전망대 겸 카페도 있는데 한바퀴 돈 다음에 가기 괜찮아 보입니다
비 오는 날 승강장에서 용머리까지 사진 찍으면서 천천히 가니 40분 가량 걸렸고, 풍경은 좋았는데 맑은 날에 왔으면 더 좋았을 것 같습니다"
139,고하도 해상테마파크,,비가와서 많이 아쉬웠지만  우리나라에서 제일 긴 해상케이블카를 타서 색다른 경험을 했습니다
140,고하도 해상테마파크,,"목포여행 첫코스
둘째날 흐릴거라는 일기예보로 첫날 첫코스로 잡아봄
가는길목 한시간전 폰으로 예매하고 감
역시 탁월한 선택"
141,고하도 해상테마파크,,"케이블카 중 제일 잼있었어요 
돈이 아깝지 않았어요
아이들 체험까지있고 
행복한 가족여행이였어요"
142,고하도 해상테마파크,,목포유달산케이블카에서보는 경치가너무좋아요 바다를건너고하도에서내려 고하도에서구경학고  걷고  다시 케이블카타고 ... 해상케이블카는 역시 다르더군요  너무좋았어요
143,고하도 해상테마파크,,
144,고하도 해상테마파크,,
145,고하도 해상테마파크,,케이블카 탔는데 좋아요
146,고하도 해상테마파크,,9월 10일 전망대 공사중 이번달엔 안끝날거같음 커피 6천원이상임
147,고하도 해상테마파크,,굿
148,공항교강변공원,,조용히 산책하기 좋아요
149,공항교강변공원,,아이들하고 간단히 놀고 오기 좋아요.
150,구리시민한강공원(코스모스공원),,한강시민공원에 푸드트럭이 있는데 비싸지않고 적당한 가격이여서 넘 좋네요. 아이와 나들이 하기에도 넘 좋고요. 
151,구리시민한강공원(코스모스공원),,차박 가능하고 1박 주차요금도 1만원으로 저렴합니다~ 우란 전기차라 50퍼 할인도 받았어요!
152,구리시민한강공원(코스모스공원),,가족단위로 놀러오기 좋은 평화로운 공원이에요😀
153,구리시민한강공원(코스모스공원),,저공해차량 할인이 잘되있어 좋아요
154,구리시민한강공원(코스모스공원),,"그늘막텐트 칠수있는 공간이 따로 정해져있는데
주차장에서 멀어서 짐을 다 끌고 이동하는게 힘들다.
젊은사람들이 많은데 말할때 욕 섞어서 쓰는게 다 들려서 애들과 앉아 쉬기에는 불편했음.
사람 많아서 돗자리/텐트끼리의 간격 점점 좁아짐."
155,구리시민한강공원(코스모스공원),,"제1회 구리시민 건강걷기대회에  참가..
1,500명중  145번..
코스모스길을  걷는다더니,  코스모스는  다  갈아엎었다ㅜ  그래도 가을분위기  물씬  내며
7km완주..
가을에  꼭 찍어야지했던  대왕단풍샷도 찍고
무료로  그려주는  페이스페인팅도 하고(난  돌고래를  원했으나,  작가님이 내얼굴에  나비를  그리고 싶다고  하셔서)..
경품  추첨을  기대하였으나,  꽝!
그래도  가을가을한  구리시민공원 추억쌓기 잘한듯~~~^^"
156,구리시민한강공원(코스모스공원),,멍때리기 좋아유~^^
157,구리시민한강공원(코스모스공원),,2024년 1월 28일에 방문했습니다. 참 좋았습니다.
158,구리시민한강공원(코스모스공원),,피크닉하기 죠은곳😁
159,구리시민한강공원(코스모스공원),,텐트치고 아이들과 소풍가기 넘 좋아요
160,구미역후면광장,,ㅎ
161,구미역후면광장,,👍🏻👍🏻👍🏻
162,구미역후면광장,,👍🏻👍🏻👍🏻
163,구미역후면광장,,
164,구미역후면광장,,굿
165,구미역후면광장,,가격싸고 좋음
166,구미역후면광장,,굿
167,구조라수변공원,,수변공원 산책하다 자리에 앉아서 바다를 한없이 바라보다  눈이 부실때쯤 앉아있는 건너편 산을 바라보면 멋진  풍경이 보이네요. 이번에는 가보진 못했지만 담번에 가게 되면 꼭 올라가봐야겠어요.
168,구조라수변공원,,등대도 이쁘고 볼거리가 많네요~~
169,국동항수변공원,,"낚시하는분들 많아요 
산책하기도 좋아요 
천천히 구경하기 좋아요"
170,국동항수변공원,,산책도 좋고 물고기도 많네요
171,국립김천치유의숲,,"잘알려지지는 않았지만 숲의 관리가 잘 되어있어
조용히 몇시간 산책하기에 좋은 장소입니다
다음에는 시간을 좀더내서 전체 코스를 한번 돌아보면 좋겠다는 생각이 드네요
주차장에서 숲까지 거리는 좀 됩니다"
