,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
25,강원특별자치도 강릉시 율곡로3139번길 24,(죽헌동),32,0,A02,A0206,A02060100,129784,14,20071106103001,,,,128.8766149376,37.7782679956,6,20240423144442,1,,강릉시 오죽헌/시립박물관,25465
26,강원특별자치도 강릉시 화부산로40번길 46,(교동),32,0,A02,A0206,A02060500,2706817,14,20210223024410,,,,128.8908475340,37.7606147594,6,20231023101255,1,,강릉시립미술관,25504
27,강원특별자치도 강릉시 죽헌길 7,,32,0,A02,A0206,A02060100,2551386,14,20180620185244,http://tong.visitkorea.or.kr/cms/resource/83/2551383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2551383_image2_1.jpg,Type3,128.8700824251,37.7707381838,6,20230912141845,1,,강릉원주대학교 박물관,25457
28,강원특별자치도 강릉시 구정면 칠성로 13-8,,32,0,A02,A0206,A02061200,2774692,14,20211116183658,http://tong.visitkorea.or.kr/cms/resource/92/2776892_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/92/2776892_image2_1.jpeg,Type3,128.8961380184,37.6935226206,6,20231107152348,1,,강릉자동차극장,25624
29,강원특별자치도 강릉시 왕산면 왕산로 2171-19,,32,0,A02,A0206,A02060100,2592013,14,20190315001341,,,,128.7846048822,37.6522307832,6,20230925143939,1,,강릉커피박물관,25641
30,경상북도 예천군 풍양면 삼강리길 53-23,,35,0,A02,A0206,A02060300,2715994,14,20210511223825,,,,128.3045411333,36.5637829085,6,20230622095259,16,,강문화전시관,36862
31,강원특별자치도 영월군 영월읍 청령포로 133,(영월읍),32,0,A02,A0206,A02060300,2735622,14,20210820190127,,,,128.4477160928,37.1776762902,6,20230808170719,8,,강변저류지 홍보관,26226
32,서울특별시 강북구 삼각산로 85,(수유동),1,0,A02,A0206,A02060700,130217,14,20071106104715,http://tong.visitkorea.or.kr/cms/resource/33/1894733_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1894733_image3_1.jpg,Type3,127.0133101828,37.6408434551,6,20231204170404,3,,강북문화원,01036
33,전북특별자치도 전주시 완산구 전주천동로 74,,37,0,A02,A0206,A02060300,130090,14,202401181743,http://tong.visitkorea.or.kr/cms/resource/94/1605494_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1605494_image3_1.jpg,Type3,127.1524920198,35.8112813788,6,20240118174312,12,,강암서예관,55044
34,강원특별자치도 평창군 대관령면 경강로 5754,,32,0,A02,A0206,A02060300,130869,14,20061013090000,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image3_1.jpg,Type3,128.7582728990,37.6855597537,6,20240228092212,15,,강원 신재생에너지전시관,25342
35,강원특별자치도 춘천시 신북읍 신샘밭로 361,,32,0,A02,A0206,A02060100,130664,14,20051017090000,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,Type3,127.7502791735,37.9254988538,6,20230701104144,13,,강원경찰박물관,24206
36,강원특별자치도 춘천시 강원대학길 1,(효자동),32,0,A02,A0206,A02060100,129840,14,20071106103246,http://tong.visitkorea.or.kr/cms/resource/33/700633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/700633_image3_1.jpg,Type3,127.7438036813,37.8684387044,6,20231123123125,13,,강원대학교중앙박물관,24341
37,강원특별자치도 삼척시 신기면 강원남부로 3016,,32,0,A02,A0206,A02060100,130670,14,20060327090000,http://tong.visitkorea.or.kr/cms/resource/80/3040280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3040280_image3_1.jpg,Type3,129.0864425560,37.3512296843,6,20231115153725,4,,강원종합박물관,25943
38,강원특별자치도 춘천시 화목원길 24,,32,0,A02,A0206,A02060100,130728,14,20060209090000,,,,127.7255592885,37.9225959520,6,20231122172543,13,,강원특별자치도산림박물관,24207
39,전라남도 강진군 대구면 청자촌길 33,,38,0,A02,A0206,A02060100,130135,14,20050106090000,http://tong.visitkorea.or.kr/cms/resource/06/2642406_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2642406_image3_1.jpg,Type3,126.8009030607,34.5087280332,6,20230331093925,1,,강진 고려청자박물관,59263
40,전라남도 강진군 강진읍 남문길 10,,38,0,A02,A0206,A02060900,1623643,14,20120507184128,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image3_1.jpg,Type3,126.7697553845,34.6404905180,6,20230911201008,1,,강진군도서관,59229
41,전라남도 강진군 강진읍 영랑로1길 9,,38,0,A02,A0206,A02060600,1778079,14,20130110232454,,,,126.7705248168,34.6382074538,6,20240201134127,1,,강진아트홀,59233
42,인천광역시 강화군 송해면 장정양오길 413,,2,0,A02,A0206,A02060300,130733,14,20060220090000,,,,126.4547735697,37.7957598993,6,20240118164028,1,,강화 화문석 문화관,23013
43,인천광역시 강화군 교동면 대룡리 535,,2,,A02,A0206,A02061400,2945611,14,20230128012332,http://tong.visitkorea.or.kr/cms/resource/91/2947791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2947791_image3_1.jpg,Type1,126.2813842845,37.7830750018,6,20230321100817,1,032-932-4021,강화군 교동초등학교,23002
44,인천광역시 강화군 강화읍 고비고개로19번길 12,,2,0,A02,A0206,A02060600,130219,14,20071106104721,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image3_1.jpg,Type3,126.4746009394,37.7453439098,6,20231117155452,1,,강화문예회관,23028
45,인천광역시 강화군 강화읍 관청길 40,,2,0,A02,A0206,A02060200,2657498,14,20200526200600,http://tong.visitkorea.or.kr/cms/resource/31/1786431_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1786431_image3_1.jpg,Type3,126.4855887017,37.7496074946,6,20230328094407,1,,강화문학관,23030
46,인천광역시 강화군 강화읍 남문로 52,,2,0,A02,A0206,A02060700,129867,14,20071106103340,,,,126.4879775686,37.7425639138,6,20240125095622,1,,강화문화원(강화미술관),23037
47,인천광역시 강화군 하점면 강화대로 994-19,,2,0,A02,A0206,A02060100,129810,14,20071106103126,,,,126.4352815292,37.7737399035,6,20231116122708,1,,강화역사박물관,23014
48,인천광역시 강화군 하점면 강화대로 994-33,,2,0,A02,A0206,A02060100,2523291,14,20171218225634,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,Type3,126.4347260016,37.7745647975,6,20230422123644,1,,강화자연사박물관,23014
49,인천광역시 강화군 강화읍 해안동로1366번길 18,,2,0,A02,A0206,A02060100,2657495,14,20200526195909,,,,126.5160613555,37.7336321177,6,20231213174138,1,,강화전쟁박물관,23027
50,경상북도 청송군 진보면 청송로 6359,,35,0,A02,A0206,A02060300,1927047,14,20140620005513,,,,129.0398047825,36.5234624390,6,20231211131730,21,,객주문학관,37407
51,부산광역시 해운대구 해운대해변로 302 대림맨션,305호,6,,A02,A0206,A02060500,2834026,14,20220808162726,http://tong.visitkorea.or.kr/cms/resource/58/2836058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2836058_image3_1.jpg,Type3,129.1639936365,35.1610686425,6,20240108135854,16,070-4115-0419,갤러리 ERD 부산,48099
52,서울특별시 종로구 삼일대로 445,,1,0,A02,A0206,A02060500,745873,14,20090603192703,http://tong.visitkorea.or.kr/cms/resource/21/696721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/696721_image3_1.jpg,Type3,126.9869450321,37.5742729433,6,20231206160430,23,,갤러리 M,03148
53,경기도 파주시 탄현면 헤이리마을길 48-37,,31,0,A02,A0206,A02060500,2654476,14,20200427225602,,,,126.7002790678,37.7877540724,6,20231207151610,27,,갤러리 MOA,10859
54,서울특별시 용산구 회나무로44가길 30,(이태원동),1,0,A02,A0206,A02060500,130573,14,20050525090000,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image3_1.jpg,Type3,126.9943120449,37.5383633594,6,20230222102413,1,,갤러리 S.P,04346
55,서울특별시 구로구 가마산로25길 21,,1,0,A02,A0206,A02060500,2591878,14,20190314005411,http://tong.visitkorea.or.kr/cms/resource/75/2591875_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/75/2591875_image2_1.bmp,Type3,126.8894255436,37.4970135079,6,20230320112104,7,,갤러리 구루지,08301
56,서울특별시 강남구 언주로152길 16,(신사동),1,0,A02,A0206,A02060500,130840,14,20060524090000,http://tong.visitkorea.or.kr/cms/resource/55/682555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/682555_image3_1.jpg,Type3,127.0349865585,37.5228103408,6,20231206155934,23,,갤러리 나우,06021
57,경기도 이천시 신둔면 도자예술로99번길 41,,31,0,A02,A0206,A02060500,2713397,14,20210408232958,http://tong.visitkorea.or.kr/cms/resource/77/2704577_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2704577_image3_1.jpg,Type3,127.3844974951,37.2916490012,,20230616144523,26,,갤러리 더 화,17306
58,서울특별시 종로구 인사동5길 26,(관훈동),1,0,A02,A0206,A02060500,130577,14,20050531090000,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image3_1.jpg,Type3,126.9848480493,37.5725731030,6,20230531161305,23,,갤러리 라메르,03149
59,서울특별시 강남구 압구정로46길 71,(신사동),1,0,A02,A0206,A02060500,130581,14,20050601090000,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,Type3,127.0365891542,37.5240907763,6,20230329150627,1,,갤러리 마노,06020
60,부산광역시 해운대구 해운대해변로298번길 24,,6,0,A02,A0206,A02060500,1381088,14,20110907022016,http://tong.visitkorea.or.kr/cms/resource/81/1982281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1982281_image3_1.jpg,Type3,129.1666100994,35.1602160088,6,20231027155013,16,,갤러리 미고,48099
61,서울특별시 종로구 삼일대로 461,,1,0,A02,A0206,A02060500,130568,14,20050523090000,http://tong.visitkorea.or.kr/cms/resource/88/1894988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1894988_image3_1.jpg,Type3,126.9858145422,37.5755949916,6,20231206120139,23,,갤러리 미즈,03147
62,서울특별시 종로구 인사동길 31-8,(관훈동),1,0,A02,A0206,A02060500,129846,14,20071106103258,http://tong.visitkorea.or.kr/cms/resource/25/682325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/682325_image3_1.jpg,Type3,126.9852924331,37.5732896946,6,20231207120803,23,,갤러리 비앤에스,03149
63,서울특별시 강남구 학동로 523,,1,0,A02,A0206,A02060500,129927,14,20071106103552,http://tong.visitkorea.or.kr/cms/resource/32/1837332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1837332_image3_1.jpg,Type3,127.0560652706,37.5201388076,6,20231204164007,1,,갤러리 서림,06072
64,서울특별시 용산구 독서당로 122-1 포트힐(Fort Hill) 빌딩,,1,0,A02,A0206,A02060500,130614,14,20050628090000,http://tong.visitkorea.or.kr/cms/resource/98/1894998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1894998_image3_1.jpg,Type3,127.0128715069,37.5368999735,6,20230413104551,21,,갤러리 스케이프,04420
65,서울특별시 중구 다산로16길 29,(신당동),1,0,A02,A0206,A02060500,130571,14,20050525090000,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image3_1.jpg,Type3,127.0134459064,37.5562477360,6,20231207110116,24,,갤러리 스클로,04591
66,서울특별시 종로구 자하문로6길 20,(통의동),1,0,A02,A0206,A02060500,130190,14,20071106104620,,,,126.9732156208,37.5780694778,6,20231206134448,23,,갤러리 시몬,03044
67,서울특별시 종로구 율곡로3길 66-17,(안국동),1,0,A02,A0206,A02060500,130616,14,20050628090000,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image3_1.jpg,Type3,126.9827480622,37.5788751102,6,20231207122608,23,,갤러리 아트링크,03061
68,서울특별시 종로구 자하문로6길 15 갤러리 아트싸이드,,1,0,A02,A0206,A02060500,130617,14,20050628090000,http://tong.visitkorea.or.kr/cms/resource/67/2833067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2833067_image3_1.jpg,Type3,126.9729600813,37.5783222216,6,20230518104047,23,,갤러리 아트사이드,03044
69,서울특별시 강남구 압구정로71길 14,(청담동),1,0,A02,A0206,A02060500,1252563,14,20110408190108,http://tong.visitkorea.or.kr/cms/resource/61/1258061_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1258061_image3_1.jpg,Type3,127.0458882102,37.5275211007,6,20231204164623,1,,갤러리 엠,06010
70,서울특별시 종로구 인사동10길 18,(관훈동),1,0,A02,A0206,A02060500,129902,14,20071106103453,http://tong.visitkorea.or.kr/cms/resource/59/682259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/682259_image3_1.jpg,Type3,126.9859145721,37.5742229305,6,20231207121325,23,,갤러리 우림,03148
71,서울특별시 강남구 압구정로71길 14,,1,0,A02,A0206,A02060500,130583,14,20050601090000,http://tong.visitkorea.or.kr/cms/resource/77/683577_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/683577_image3_1.jpg,Type3,127.0458882102,37.5275211007,6,20231204164249,1,,갤러리 원,06010
72,경기도 용인시 수지구 고기동,,31,,A02,A0206,A02060300,3012455,14,20230919174216,,,,127.0688716267,37.3521640800,6,20230919174242,23,,갤러리 위,16801
73,서울특별시 강남구 압구정로36길 8,(신사동),1,0,A02,A0206,A02060500,129924,14,20071106103544,http://tong.visitkorea.or.kr/cms/resource/81/2024981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2024981_image3_1.jpg,Type3,127.0313117475,37.5279485666,6,20230404093848,1,,갤러리 인데코,06023
74,서울특별시 강남구 도산대로87길 25,(청담동),1,0,A02,A0206,A02060500,1005620,14,20100422233655,http://tong.visitkorea.or.kr/cms/resource/98/1865698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1865698_image3_1.jpg,Type3,127.0501323005,37.5263824203,6,20231204164150,1,,갤러리 피치,06012
75,서울특별시 종로구 삼청로 14,(사간동),1,0,A02,A0206,A02060500,129917,14,20071106103528,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1570450_image3_1.jpg,Type3,126.9798039302,37.5773002409,6,20231208100936,23,,갤러리 현대,03062
76,서울특별시 종로구 북촌로 137-7,(삼청동),1,0,A02,A0206,A02060500,2543000,14,20180413234207,http://tong.visitkorea.or.kr/cms/resource/03/2543003_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2543003_image2_1.JPG,Type3,126.9829811452,37.5869575087,6,20230224103836,23,,갤러리3안,03053
77,서울특별시 강남구 논현로 745,(논현동),1,0,A02,A0206,A02060500,2642151,14,20191223231229,,,,127.0284206157,37.5183635167,6,20230530161503,1,,갤러리JJ,06040
78,서울특별시 종로구 삼청로7길 37 (팔판동),,1,,A02,A0206,A02060500,3012741,14,20230920113216,,,,126.9797981916,37.5838105948,6,20230920113241,23,,갤러리도스,03054
79,서울특별시 종로구 삼청로 87,(팔판동) 도올빌딩 2층,1,0,A02,A0206,A02060500,130613,14,20050628090000,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image3_1.jpg,Type3,126.9816702591,37.5832329183,6,20231208102633,23,,갤러리도올,03054
80,서울특별시 강남구 압구정로 461 네이처 포엠,312호,1,0,A02,A0206,A02060500,129922,14,20071106103539,,,,127.0472464824,37.5253102705,6,20240131142108,1,,갤러리미,06011
81,서울특별시 종로구 율곡로1길 40 (사간동),,1,,A02,A0206,A02060500,3056315,14,20231204105201,http://tong.visitkorea.or.kr/cms/resource/00/3056300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3056300_image3_1.jpg,Type3,126.9807316132,37.5776613265,6,20231204105236,23,,갤러리미르,03062
82,경기도 파주시 회동길 37-9,,31,0,A02,A0206,A02060500,749479,14,20090608221657,http://tong.visitkorea.or.kr/cms/resource/10/737810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/737810_image3_1.jpg,Type3,126.6843189512,37.7058411153,6,20240111101434,27,,갤러리박영,10881
83,서울특별시 종로구 팔판길 23,,1,0,A02,A0206,A02060500,130597,14,20050607090000,http://tong.visitkorea.or.kr/cms/resource/14/2025914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2025914_image3_1.jpg,Type3,126.9809925530,37.5828940563,6,20230814160330,23,,갤러리에이엠,03054
84,서울특별시 종로구 경희궁2길 12,(내수동),1,0,A02,A0206,A02060500,745781,14,20090603005154,http://tong.visitkorea.or.kr/cms/resource/65/696665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/696665_image3_1.jpg,Type3,126.9713937114,37.5728728270,6,20231206114127,23,,갤러리정,03175
85,서울특별시 종로구 북촌로5길 64,(소격동),1,0,A02,A0206,A02060500,130587,14,20050602090000,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image3_1.jpg,Type3,126.9814370406,37.5799332974,6,20231206155312,23,,갤러리조선,03053
86,부산광역시 강서구 거가대로 2571,(천성동),6,0,A02,A0206,A02060300,2714515,14,20210426185430,,,,128.8096309940,35.0230581337,6,20231005151312,1,,거가대교 홍보전시관,46770
87,경상남도 남해군 설천면 노량로183번길 27,,36,0,A02,A0206,A02060300,2761465,14,20211025185652,,,,127.8761062906,34.9422227371,6,20230224093603,5,,거북선전시관,52400
88,경상남도 거제시 거제남서로 3577 거제시농업개발원,,36,,A02,A0206,A02060100,3007790,14,20230905163741,http://tong.visitkorea.or.kr/cms/resource/21/3007521_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/3007521_image3_1.JPG,Type3,128.5803387153,34.8569114552,6,20230905174643,1,,거제곤충생태박물관,53285
89,경상남도 거제시 장승로 145,(장승포동),36,0,A02,A0206,A02060600,1749449,14,20121109003511,,,,128.7231565789,34.8671295553,6,20230927121811,1,,거제문화예술회관,53322
90,경상남도 거제시 능포로 7,(장승포동),36,0,A02,A0206,A02060700,129947,14,20071106103633,http://tong.visitkorea.or.kr/cms/resource/06/1978706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1978706_image3_1.jpg,Type3,128.7230565080,34.8701125536,6,20231005142646,1,,거제문화원,53317
91,경상남도 거제시 대금산로 339-7 거제민속박물관,,36,0,A02,A0206,A02060100,1622150,14,20120504183345,,,,128.6775944607,34.9493834248,6,20231004101556,1,,거제민속박물관,53210
92,경상남도 거제시 거제대로 3791,(옥포동),36,0,A02,A0206,A02060100,129805,14,20071106103111,,,,128.6861924097,34.8940508785,6,20231005150255,1,,거제박물관,53226
93,경상남도 거제시 일운면 지세포해안로 15,,36,0,A02,A0206,A02060300,2001650,14,20150507193246,http://tong.visitkorea.or.kr/cms/resource/44/2735244_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2735244_image2_1.JPG,Type3,128.7014926255,34.8358937646,6,20231226141013,1,,거제씨월드,53328
94,경상남도 거제시 일운면 지세포해안로 41,,36,0,A02,A0206,A02060300,1622179,14,20120504184140,,,,128.7019093134,34.8337301246,6,20240423100638,1,,거제어촌민속전시관,53328
95,경상남도 거제시 일운면 지세포해안로 41,,36,0,A02,A0206,A02060100,2783983,14,20211201002400,http://tong.visitkorea.or.kr/cms/resource/31/2787131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2787131_image2_1.jpg,Type3,128.7019093134,34.8337301246,6,20230224113940,1,,거제조선해양문화관,53328
