,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
48,경기도 시흥시 시흥대로 216-18,(군자동),31,,A03,A0303,A03030500,2783661,28,20211130220011,http://tong.visitkorea.or.kr/cms/resource/70/2783870_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/70/2783870_image2_1.jpeg,Type3,126.8079395797,37.3597418832,6,20231207153352,14,,군자낚시터,14992
49,경기도 화성시 서신면 궁평항로 1069-12,,31,,A03,A0303,A03030600,2782600,28,20211129192927,http://tong.visitkorea.or.kr/cms/resource/54/2786754_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2786754_image2_1.jpg,Type3,126.6836964596,37.1168317283,6,20230119142628,31,,궁평항피싱피어,18556
50,제주특별자치도 제주시 한림읍 귀덕9길 4,,39,,A03,A0303,A03030200,3066943,28,20231212160806,http://tong.visitkorea.or.kr/cms/resource/29/3066929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3066929_image3_1.jpg,Type3,126.2911918418,33.4433301386,6,20231213130812,4,,귀덕바다투명카약,63024
51,강원특별자치도 원주시 귀래면 귀래리 1441-2,,32,,A03,A0303,A03030500,2702331,28,20211230010431,,,,127.8600008864,37.2251737210,6,20230701140608,9,,귀운낚시터,
52,서울특별시 광진구 워커힐로 177,(광장동),1,,A03,A0303,A03030700,131610,28,20020711090000,,,,127.1107898477,37.5552218298,6,20230711113426,6,,그랜드 워커힐 리버파크(야외수영장),04963
53,경기도 안산시 단원구 초지동로 7,,31,,A03,A0303,A03030700,131959,28,20070504090000,http://tong.visitkorea.or.kr/cms/resource/10/1852810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1852810_image3_1.jpg,Type3,126.8162236975,37.3043817838,6,20231122174605,15,031-484-0061,극동스포랜드(실내수영장),15453
54,경기도 파주시 법원읍 술이홀로1372번길 347,,31,,A03,A0303,A03030500,2764900,28,20211029193916,http://tong.visitkorea.or.kr/cms/resource/39/2765039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2765039_image2_1.jpg,Type3,126.8926640139,37.8927313828,6,20240423143216,27,,금곡낚시터,10806
55,경기도 안성시 금광면 금광리,(금광면),31,,A03,A0303,A03030500,131800,28,20040625090000,,,,127.3357324134,36.9975515315,6,20240201102940,16,031-673-6434,금광저수지,17535
56,경기도 김포시 장기동,,31,,A03,A0303,A03030200,3007490,28,20230905153428,http://tong.visitkorea.or.kr/cms/resource/73/3004773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3004773_image3_1.jpg,Type3,126.6765741878,37.6435565664,6,20231104131257,8,,금빛수로보트하우스,10079
57,경기도 광주시 남종면 삼성리,,31,,A03,A0303,A03030700,3082256,28,20230919105544,http://tong.visitkorea.or.kr/cms/resource/51/3082251_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/3082251_image3_1.JPG,Type3,127.2793239339,37.4784254589,6,20240116155128,5,,금원수목원수영장,12709
58,경기도 시흥시 금이진말길 133,(금이동),31,,A03,A0303,A03030500,2751249,28,20210929195050,http://tong.visitkorea.or.kr/cms/resource/23/2761323_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2761323_image2_1.jpg,Type3,126.8279949943,37.3989821310,6,20231018150213,14,,금이낚시터,14980
59,강원특별자치도 강릉시 옥계면 금진리,124-3,32,,A03,A0303,A03030600,131272,28,20021127090000,http://tong.visitkorea.or.kr/cms/resource/33/3069333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3069333_image3_1.jpg,Type3,129.0524725126,37.6504723123,6,20231214164726,1,033-660-3626,금진방파제,25633
60,강원특별자치도 태백시 금천길 159,(금천동),32,,A03,A0303,A03030500,2702249,28,20211229225634,,,,128.9953529312,37.0939352562,6,20230701140537,14,,금천낚시터,26053
61,경기도 포천시 일동면 영일로 316,,31,,A03,A0303,A03030500,2752678,28,20211005184408,http://tong.visitkorea.or.kr/cms/resource/28/2752828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2752828_image2_1.jpg,Type3,127.2596621824,37.9474094465,6,20231013092004,29,,길명낚시공원,11121
62,인천광역시 강화군 길상면 초지로 453,,2,,A03,A0303,A03030500,2755854,28,20211013013428,,,,126.4996186818,37.6245528757,6,20231030171041,1,,길상낚시터,23052
63,인천광역시 강화군 양도면 고려왕릉로 209,,2,,A03,A0303,A03030500,2757130,28,20211014182207,,,,126.4661845393,37.6638171566,6,20240425131034,1,,길정 낚시터,23058
64,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,,39,,A03,A0303,A03030300,1064572,28,20100724013813,,,,126.7371893521,33.5582634073,6,20230329112507,4,,김녕요트투어,63348
65,경기도 김포시 봉화로181번길 31-20,,31,,A03,A0303,A03030700,131335,28,20030526090000,http://tong.visitkorea.or.kr/cms/resource/35/1861835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1861835_image3_1.jpg,Type3,126.7009085580,37.6263256713,6,20231123114643,8,031-983-8821,김포스포츠센터(실내수영장),10102
66,경기도 시흥시 수인로2107번길 146,(조남동),31,,A03,A0303,A03030500,2747730,28,20210923222347,http://tong.visitkorea.or.kr/cms/resource/66/2747866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2747866_image2_1.jpg,Type3,126.8664229326,37.3674559154,6,20231013133348,14,,까치양어장,14987
67,경상북도 봉화군 명호면 청량로 1136-18,,35,,A03,A0303,A03030800,131638,28,20070907090000,http://tong.visitkorea.or.kr/cms/resource/36/1981536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1981536_image3_1.jpg,Type3,128.9031432071,36.8571522852,6,20230802203345,8,054-672-9991,낙동강래프팅,36252
68,서울특별시 마포구 한강난지로 162 (상암동),난지 한강공원 물놀이장,1,,A03,A0303,A03030700,3057076,28,20231204133758,,,,126.8851546298,37.5630252055,6,20231204133826,13,,난지한강공원물놀이장,03900
69,강원특별자치도 양양군 현남면 매바위길 77,,32,,A03,A0303,A03030400,3038535,28,20231114101914,http://tong.visitkorea.or.kr/cms/resource/18/3038518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3038518_image3_1.jpg,Type3,128.7874401442,37.9415612310,6,20231114101930,7,,남애스쿠버리조트,25057
70,전북특별자치도 남원시 주생면 도산리 산24-3,,37,,A03,A0303,A03030100,2787407,28,20211207200459,http://tong.visitkorea.or.kr/cms/resource/72/2790672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2790672_image2_1.jpg,Type3,127.2859969298,35.3798437324,6,20240119133220,4,,남원워터월드수상스키장,55783
71,경기도 화성시 비봉면 남이로132번길 79-13,,31,,A03,A0303,A03030500,2747371,28,20210918011217,http://tong.visitkorea.or.kr/cms/resource/85/2747385_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2747385_image2_1.jpg,Type3,126.8348071655,37.2386036246,6,20240423111207,31,,남전낚시터,18282
72,충청남도 천안시 서북구 성거읍 보명사길 62,,34,,A03,A0303,A03030500,2758134,28,20211018223753,,,,127.1984346924,36.8612592247,6,20240112153720,12,,남창낚시터(남창지),31046
73,충청북도 단양군 영춘면 강변로 704,,33,,A03,A0303,A03030800,131787,28,20040507090000,http://tong.visitkorea.or.kr/cms/resource/52/1846552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1846552_image3_1.jpg,Type3,128.4866152711,37.0872735337,6,20230914145404,2,,남한강 래프팅(단양),27018
74,충청북도 충주시 엄정면 구룡로,(엄정면),33,,A03,A0303,A03030500,131293,28,20020627090000,,,,127.8858028441,37.0765246686,6,20231219175404,11,,남한강(목계교권),27314
75,경기도 양평군 옥천면 남한강변길 274-1,,31,,A03,A0303,A03030100,2758033,28,20211018195526,http://tong.visitkorea.or.kr/cms/resource/74/2758374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2758374_image2_1.jpg,Type3,127.4394473699,37.5103080098,6,20230628105209,19,,남한강수상스키장,12508
76,경상남도 남해군 삼동면 동부대로1030번길 42-26,,36,,A03,A0303,A03030300,1008874,28,20100427190340,,,,128.0528363392,34.7937813616,6,20230823132902,5,055-867-2977,남해군요트학교,52447
77,경상남도 남해군 남면 남면로1229번길 10-34,,36,,A03,A0303,A03030200,2782839,28,20211129230938,http://tong.visitkorea.or.kr/cms/resource/31/2787731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2787731_image2_1.jpg,Type3,127.8610793434,34.7448168207,6,20230822101532,5,,남해카약체험센터,52435
78,충청북도 음성군 금왕읍 마루택길29번길 63,,33,,A03,A0303,A03030500,2770039,28,20211108235923,http://tong.visitkorea.or.kr/cms/resource/00/2770200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2770200_image2_1.jpg,Type3,127.5382858101,37.0175639948,6,20230217161333,6,,내곡낚시터,27641
79,강원특별자치도 인제군 인제읍 내린천로 6211,,32,,A03,A0303,A03030800,131776,28,20040506090000,http://tong.visitkorea.or.kr/cms/resource/11/2384211_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2384211_image3_1.jpg,Type3,128.2067618712,38.0431160103,6,20231117115639,10,,내린천 래프팅,24640
80,강원특별자치도 인제군 인제읍 내린천로 5693,,32,,A03,A0303,A03030800,2615452,28,20190816222303,,,,128.2392543756,38.0099454896,6,20231018093541,10,,내린천 수변공원,24640
81,경기도 포천시 내촌면 내진로30번길 64,,31,,A03,A0303,A03030500,2752684,28,20211005184703,http://tong.visitkorea.or.kr/cms/resource/30/2752830_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2752830_image2_1.jpg,Type3,127.2235673535,37.7873413269,6,20231031155743,29,,내촌낚시터,11189
82,경기도 남양주시 화도읍 금남리,,31,,A03,A0303,A03030100,3017977,28,20231005115514,http://tong.visitkorea.or.kr/cms/resource/01/3017901_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/3017901_image3_1.JPG,Type3,127.3442668803,37.6153551929,6,20231123095034,9,,넵튠 수상레저 & 웨이크서핑 인싸서프,12194
83,충청북도 충주시 노은면 대덕길 122,,33,,A03,A0303,A03030500,131292,28,20020627090000,http://tong.visitkorea.or.kr/cms/resource/02/1959702_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1959702_image3_1.jpg,Type3,127.7121606539,37.0584985562,6,20230228133429,11,043-853-9332,노은지(대덕지),27450
84,경기도 화성시 장안면 남양황라로 188-55,,31,,A03,A0303,A03030500,2747380,28,20210918011747,http://tong.visitkorea.or.kr/cms/resource/94/2747394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2747394_image2_1.jpg,Type3,126.8139261308,37.0220866393,6,20230119174348,31,,노진낚시터,18585
85,경기도 김포시 양촌면 누산리 1063-168,,31,,A03,A0303,A03030500,2768050,28,20211104182335,http://tong.visitkorea.or.kr/cms/resource/31/2771631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2771631_image2_1.jpg,Type3,126.6578998349,37.6813490554,6,20231027140735,8,,누산수로,10052
86,경기도 광명시 하안로288번길 15,(하안동),31,,A03,A0303,A03030400,131913,28,20070404090000,http://tong.visitkorea.or.kr/cms/resource/87/2827487_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2827487_image3_1.jpg,Type3,126.8813661410,37.4623118393,6,20230816103223,4,,뉴서울 다이빙 풀,14306
87,경기도 남양주시 별내면 청학로48번길 29-13,,31,,A03,A0303,A03030500,2762898,28,20211027002631,http://tong.visitkorea.or.kr/cms/resource/21/2763021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2763021_image2_1.jpg,Type3,127.1241204197,37.7065739205,6,20231005112103,9,,늘푸른낚시터,12077
88,서울특별시 서초구 반포대로20길 27,(서초동),1,,A03,A0303,A03030400,2773417,28,20211111201038,,,,127.0113341370,37.4881278323,6,20231030162149,15,,다이브라이프,06649
89,제주특별자치도 서귀포시 보목포로 29,(보목동),39,,A03,A0303,A03030400,636073,28,20081011011351,,,,126.6059523963,33.2408463811,6,20231208152737,3,010-8696-2187,다이브랜드,63599
90,부산광역시 남구 분포로 101,(용호동),6,,A03,A0303,A03030300,2784350,28,20211201193140,http://tong.visitkorea.or.kr/cms/resource/03/2787503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2787503_image2_1.jpg,Type3,129.1153680858,35.1327486905,6,20230920180444,4,,다이아몬드베이,48516
91,충청북도 단양군 강변로 481 청아레져,,33,,A03,A0303,A03030800,446372,28,20080204230754,http://tong.visitkorea.or.kr/cms/resource/31/2008131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2008131_image2_1.jpg,Type3,128.4862991639,37.0692256017,6,20230828141343,2,,단양레포츠,27018
92,대구광역시 달서구 문화회관길 160,,4,,A03,A0303,A03030700,2366762,28,20160205184158,,,,128.5230031246,35.8435549789,6,20230911110022,2,053-582-1900,달서아트센터 수영장,42699
93,경기도 시흥시 군자로 125-39,(월곶동),31,,A03,A0303,A03030500,2751635,28,20210930020840,,,,126.7705787400,37.3723675344,6,20240423133022,14,,달월낚시터,15003
94,경기도 화성시 장안면 물골길 193-39,,31,,A03,A0303,A03030500,2747382,28,20210918012104,http://tong.visitkorea.or.kr/cms/resource/38/3031638_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3031638_image3_1.JPG,Type3,126.8653955486,37.0556114497,6,20240422183014,31,,당골낚시터,18586
