,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
10,,,1,,C01,C0114,C01140001,1920568,25,20140523021606,,,,126.9937770548,37.5985313567,,20230809163409,17,,강북의 오래된 길을 따라 걷다,
11,강원특별자치도 철원군 금강산로 265 노동당사,,32,,C01,C0114,C01140001,2987536,25,20230509222820,http://tong.visitkorea.or.kr/cms/resource/75/2921375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2921375_image3_1.jpg,Type3,127.2019389791,38.2552363123,6,20230712161504,12,,강원 북부 최고의 드라이브 코스로만 짜여진 아름다운 로드트립 코스,24001
12,,,32,,C01,C0114,C01140001,1967383,25,20141124235336,,,,128.5571409191,38.0513717866,4,20230808162114,7,,강원도 양양군 겨울바다 해돋이코스,
13,,,32,,C01,C0114,C01140001,1960567,25,20141028025903,http://tong.visitkorea.or.kr/cms/resource/99/657399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/657399_image3_1.jpg,Type3,129.1293965923,37.1837942045,,20230808165003,4,,강원도의 바다와 볼거리 알차게 체험하자,
14,,,33,,C01,C0114,C01140001,1886535,25,20140118022358,,,,127.5474187447,36.8045942288,6,20230810143845,12,,거북이가 앉아있는 좌구산에서의 힐링여행,
15,,,36,,C01,C0114,C01140001,2821974,25,20220526175859,http://tong.visitkorea.or.kr/cms/resource/84/2675084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2675084_image2_1.jpg,Type3,0,0,,20231017172943,1,,"거제도 일상 회복 청춘 투어, 지친 나를 위로하고 치유하는 여행",
16,,,32,,C01,C0114,C01140001,2569813,25,20181127000104,http://tong.visitkorea.or.kr/cms/resource/83/2567283_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2567283_image3_1.jpg,Type3,127.2182962522,38.2403050273,6,20230809131923,12,,걷고 걸어 짜릿한 순간에 이르다,
17,,,31,,C01,C0114,C01140001,1960314,25,20141028024224,http://tong.visitkorea.or.kr/cms/resource/80/1589680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1589680_image3_1.jpg,Type3,127.2281695194,37.0112174698,4,20230810155319,16,,경기 안성 문화관광 1일 코스,
18,,,35,,C01,C0114,C01140001,1960312,25,20141028023700,http://tong.visitkorea.or.kr/cms/resource/01/691701_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/691701_image3_1.jpg,Type3,128.4394179610,36.2724741904,4,20230810093153,9,,경북 군위의 특별한 체험,
19,,,35,,C01,C0114,C01140001,1948950,25,20140919011253,http://tong.visitkorea.or.kr/cms/resource/79/688879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/688879_image3_1.jpg,Type3,128.3485506092,36.0886212034,7,20230808140342,4,,경북 남부권을 여행하다,
20,,,37,,C01,C0114,C01140001,1865551,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/13/531313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/531313_image3_1.jpg,Type3,127.7267788434,35.8512758141,7,20240118174312,5,,"계곡에서 탁족을 즐기고, 와인 한 잔에 역사를 음미하다",
21,,,31,,C01,C0114,C01140001,1887690,25,20140122021342,http://tong.visitkorea.or.kr/cms/resource/51/1589851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1589851_image3_1.jpg,Type3,127.5709926120,37.5502169048,5,20230808104717,19,,계곡을 오르며 물이 되고 숲을 거닐며 한그루 나무가 되다,
22,,,32,,C01,C0114,C01140001,2569553,25,20181126190640,http://tong.visitkorea.or.kr/cms/resource/16/175016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/175016_image3_1.jpg,Type3,128.5001537656,38.3402259423,6,20230809163850,2,,"고성, 보랏빛 향기따라 왕곡마을과 하늬라벤더팜",
23,,,32,,C01,C0114,C01140001,2569693,25,20181126223029,http://tong.visitkorea.or.kr/cms/resource/07/2567707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2567707_image3_1.jpg,Type3,128.3802760671,38.3316301760,6,20230810151629,2,,"고성, 생태의 보물창고, ‘소똥령마을’",
24,,,32,,C01,C0114,C01140001,2569741,25,20181126232226,http://tong.visitkorea.or.kr/cms/resource/13/1813113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1813113_image3_1.jpg,Type3,128.4370555716,38.4659267111,6,20230808110111,2,,"고성, 시원하게 통일 ‘막국수’ 힐링 여행",
25,,,31,,C01,C0114,C01140001,1960698,25,20141029022625,http://tong.visitkorea.or.kr/cms/resource/24/1589224_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1589224_image3_1.jpg,Type3,126.8260146446,37.5962397318,4,20230810094248,2,,고양시의 한적한 능원과 행주산성 유적지를 거닐다,
26,,,35,,C01,C0114,C01140001,1875574,25,20131224005715,http://tong.visitkorea.or.kr/cms/resource/75/721775_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/721775_image3_1.jpg,Type3,128.7501073295,36.4586393390,6,20230808141432,19,,"고운사 숲길도 걷고, 애플와인 체험도 하고",
27,,,35,,C01,C0114,C01140001,2826888,25,20220707135803,http://tong.visitkorea.or.kr/cms/resource/23/2654423_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2654423_image3_1.jpg,Type3,0,0,,20230613113508,11,,고즈넉한 쉼이 흐르는 안동 1박2일 여행 코스.,
28,,,38,,C01,C0114,C01140001,2825989,25,20220701155845,http://tong.visitkorea.or.kr/cms/resource/79/2825879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2825879_image3_1.jpg,Type3,0,0,,20230613113555,16,,고즈넉한 영광을 둘러볼 수 있는 1박2일 여행 코스,
29,,,32,,C01,C0114,C01140001,2361072,25,20160112223735,http://tong.visitkorea.or.kr/cms/resource/67/1986567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1986567_image3_1.jpg,Type3,128.8490371486,37.4975387802,6,20230809163824,11,,"골 깊은 정선 땅, 정이 넘치는 곳",
30,,,2,,C01,C0114,C01140001,1945733,25,20140902234739,http://tong.visitkorea.or.kr/cms/resource/52/1579352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1579352_image3_1.jpg,Type3,126.4147877278,37.4168533369,4,20220511145109,10,,공항철도 타고 떠나는 용유도 여행,
31,경상북도 영주시 영주동 337-20,,35,,C01,C0114,C01140001,2788286,25,20211208015942,http://tong.visitkorea.or.kr/cms/resource/22/2654222_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2654222_image3_1.jpg,Type3,128.6229079750,36.8260310810,6,20230717162148,14,,과거로 돌아가 잠시 삶의 쉼표를 찍어보는 영주 여행,
32,,,31,,C01,C0114,C01140001,1967840,25,20141126002035,http://tong.visitkorea.or.kr/cms/resource/55/734355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/734355_image3_1.jpg,Type3,126.9923289981,37.4361668563,4,20230808135726,3,,과천의 아름다움을 보았는가...,
33,경기도 포천시 영북면 산정호수로 130,,31,,C01,C0114,C01140001,2785765,25,20211203230049,,,,127.2875587267,38.0729841938,6,20230809092149,29,,관광두레와 함께하는 포천 여행 코스,11104
34,,,5,,C01,C0114,C01140001,2011491,25,20150622193033,http://tong.visitkorea.or.kr/cms/resource/04/1587804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1587804_image3_1.jpg,Type3,126.8750478428,35.1335701018,6,20230810170847,5,,"광주하계유니버시아드 주경기장을 중심으로 가족, 연인과 함께하는 여행",
35,,,33,,C01,C0114,C01140001,1938440,25,20140731225503,,,,127.8400770651,36.7601185421,4,20230811094742,1,,괴산의 자연과 한지체험 코스,
36,,,33,,C01,C0114,C01140001,1854604,25,20131031005144,http://tong.visitkorea.or.kr/cms/resource/86/764686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/764686_image3_1.jpg,Type3,127.8946566989,36.1185095452,,20230808110319,4,,구불구불 고개 너머 만나는 계곡과 휴양림,
37,,,31,,C01,C0114,C01140001,2530535,25,20180109191630,,,,127.0692282835,37.9929256605,6,20230809110250,21,,구석기의 역사를 살펴보는 연천 여행 [웰촌],
38,,,38,,C01,C0114,C01140001,2717308,25,20210515013636,http://tong.visitkorea.or.kr/cms/resource/98/2716298_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2716298_image3_1.jpg,Type3,0,0,,20230808112436,3,,"국도 17호선, 섬진강 따라 사계를 달리다!",
39,,,35,,C01,C0114,C01140001,2717309,25,20210515014335,http://tong.visitkorea.or.kr/cms/resource/00/2716300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2716300_image3_1.jpg,Type3,0,0,,20230808141059,99,,"국도 34호선, 고즈넉한 오십천 드라이브스루!",
40,,,35,,C01,C0114,C01140001,2717310,25,20210515014728,http://tong.visitkorea.or.kr/cms/resource/02/2716302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2716302_image3_1.jpg,Type3,0,0,,20230811091729,8,,"국도 35호선, 선비의 마음으로 비경을 여유롭게 품다!",
41,,,33,,C01,C0114,C01140001,2717311,25,20210515015149,http://tong.visitkorea.or.kr/cms/resource/03/2716303_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2716303_image3_1.jpg,Type3,0,0,,20230809092851,5,,"국도 37호선, 금강 물줄기 따라 향수에 젖다!",
42,,,6,,C01,C0114,C01140001,1942576,25,20140821024720,,,,129.0281460570,35.0982648295,4,20230810111018,15,,국제시장을 기웃거리다,
43,,,37,,C01,C0114,C01140001,2017899,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/05/2017305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2017305_image3_1.jpg,Type3,126.6855377608,35.9748519236,6,20240118174312,2,,군산의 은파관광단지에서 즐기는 군산여행,
44,,,38,,C01,C0114,C01140001,1885567,25,20140115225551,http://tong.visitkorea.or.kr/cms/resource/58/195158_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/195158_image3_1.jpg,Type3,126.4453219540,35.3607816351,3,20230811094144,16,,굴비의 참맛을 느껴보는 여행,
45,,,32,,C01,C0114,C01140001,1871398,25,20131217001810,http://tong.visitkorea.or.kr/cms/resource/01/1181501_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1181501_image3_1.jpg,Type3,128.5035845424,37.6925484836,6,20230808141619,15,,그 길에서 위안을 얻다,
46,,,33,,C01,C0114,C01140001,1941551,25,20140818182852,http://tong.visitkorea.or.kr/cms/resource/95/877395_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/877395_image3_1.jpg,Type3,127.5641017259,36.2594042162,7,20230811094701,5,,금강 따라 도는 물의 여정,
47,,,34,,C01,C0114,C01140001,1889549,25,20140127195410,http://tong.visitkorea.or.kr/cms/resource/71/1601371_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1601371_image3_1.jpg,Type3,126.7423314377,36.0228140848,,20230809100837,8,,금강따라 즐기는 자연주의여행,
48,,,32,,C01,C0114,C01140001,2351094,25,20151221184541,http://tong.visitkorea.or.kr/cms/resource/48/771948_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/771948_image3_1.jpg,Type3,127.9833265901,38.2277624636,6,20230808155801,6,,금강산 가는 길목 비밀의 계곡,
49,,,32,,C01,C0114,C01140001,1853412,25,20131025013624,http://tong.visitkorea.or.kr/cms/resource/11/1434211_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1434211_image3_1.jpg,Type3,129.0423047744,37.4442597832,,20230808103143,4,,금강송과 동굴을 찾아가는 자연주의 여행,
50,,,33,,C01,C0114,C01140001,2047558,25,20151209190831,http://tong.visitkorea.or.kr/cms/resource/56/1669056_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/1669056_image2_1.JPG,Type3,127.5821652630,36.3150731793,6,20230810143651,5,,금빛 물결 너머 가슴 푸근한 풍경,
51,,,34,,C01,C0114,C01140001,1927604,25,20140624022141,http://tong.visitkorea.or.kr/cms/resource/60/492460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/492460_image3_1.jpg,Type3,127.3416665299,36.1374586362,7,20230810162914,2,,금산의 인삼을 맛보다,
52,,,35,,C01,C0114,C01140001,2037283,25,20151030213448,http://tong.visitkorea.or.kr/cms/resource/98/1742698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1742698_image3_1.jpg,Type3,129.0324034715,35.6211089751,6,20230810171523,21,,"기암절벽에 피어난 단풍따라, 깊은 계곡 따라",
53,,,6,,C01,C0114,C01140001,1922520,25,20140530225621,,,,129.2308555185,35.2245100025,7,20230808161931,3,,기장 앞바다를 보며 힐링,
54,,,36,,C01,C0114,C01140001,2717300,25,20210515011002,http://tong.visitkorea.or.kr/cms/resource/05/2716305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2716305_image3_1.jpg,Type3,0,0,,20230809162308,5,,"기장 죽성리해안도로, 길 따라 해안풍경이 넉넉하다!",
55,,,35,,C01,C0114,C01140001,1943363,25,20140826003003,http://tong.visitkorea.or.kr/cms/resource/85/592185_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/592185_image3_1.jpg,Type3,128.0028416282,36.1151563270,7,20230809112121,6,,김천의 아름다운 절경과 전통문화를 찾아 떠나다,
56,강원특별자치도 평창군 미탄면 동막골길 122,,32,,C01,C0114,C01140001,2672836,25,20200917025718,http://tong.visitkorea.or.kr/cms/resource/69/2014069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2014069_image3_1.jpg,Type3,128.4707572069,37.3139915832,6,20230712164803,15,,"깊은 산, 계곡으로 탐험여행 간다",25382
57,,,36,,C01,C0114,C01140001,2022051,25,20150731223628,http://tong.visitkorea.or.kr/cms/resource/10/1949810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1949810_image3_1.jpg,Type3,128.5696552845,35.2077664004,6,20230811101514,16,,꼬부랑길 벽화 마을의 숨은 간식 여행,
58,,,38,,C01,C0114,C01140001,2519150,25,20171205231537,http://tong.visitkorea.or.kr/cms/resource/47/2489347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2489347_image2_1.jpg,Type3,126.8347356533,34.7595254511,,20230810091733,20,,꽃과 나무가 반기는 길,
59,,,38,,C01,C0114,C01140001,2371970,25,20160305025439,http://tong.visitkorea.or.kr/cms/resource/48/1977648_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1977648_image3_1.jpg,Type3,126.6225204875,34.5512564337,6,20230810110235,23,,끝은 또 다른 시작 해남發 희망버스!,
60,,,36,,C01,C0114,C01140001,2364116,25,20160125233134,http://tong.visitkorea.or.kr/cms/resource/42/656042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/656042_image3_1.jpg,Type3,128.7551396716,35.4915656533,6,20230811104240,7,,날 좀 보소 날 좀 보소! 버스 좀 타보소!,
61,,,31,,C01,C0114,C01140001,2569546,25,20181126185302,http://tong.visitkorea.or.kr/cms/resource/43/2566243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2566243_image3_1.jpg,Type3,127.1720532384,37.9573427975,6,20230810105658,29,,남는 건 사진뿐! 포천 사진 여행,
62,,,36,,C01,C0114,C01140001,2717297,25,20210515003933,http://tong.visitkorea.or.kr/cms/resource/22/2716322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2716322_image3_1.jpg,Type3,0,0,,20230810111854,5,,"남면해안도로, 해안절벽 위를 훨훨 달리다!",
63,,,31,,C01,C0114,C01140001,1874880,25,20131221002107,http://tong.visitkorea.or.kr/cms/resource/17/219317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/219317_image3_1.jpg,Type3,127.3217677476,37.7522777557,6,20230810101015,9,,남양주 친환경 순례,
64,,,31,,C01,C0114,C01140001,2363032,25,20160118184139,http://tong.visitkorea.or.kr/cms/resource/40/2026040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2026040_image3_1.jpg,Type3,127.2759606441,37.7580762441,6,20230811133407,9,,남양주의 유네스코 세계유산지 산책,
65,,,36,,C01,C0114,C01140001,2804862,25,20220118134649,http://tong.visitkorea.or.kr/cms/resource/69/2355069_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2355069_image2_1.JPG,Type3,0,0,,20231017172058,3,,"남파랑길(고성,통영 구간)",
66,,,36,,C01,C0114,C01140001,2807090,25,20220214143510,http://tong.visitkorea.or.kr/cms/resource/36/2715736_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2715736_image2_1.JPG,Type3,0,0,,20231017172825,5,,남파랑길(남해 구간),
67,,,38,,C01,C0114,C01140001,2804863,25,20220118154230,http://tong.visitkorea.or.kr/cms/resource/49/2617849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2617849_image3_1.jpg,Type3,0,0,,20231017172207,13,,남파랑길(여수 구간),
68,,,,,C01,C0114,C01140001,2802948,25,20220210113951,http://tong.visitkorea.or.kr/cms/resource/34/2367434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2367434_image3_1.jpg,Type3,0,0,,20221110180857,,,"남파랑길(해남, 강진 구간)",
69,강원특별자치도 화천군 호음로 1293,,32,,C01,C0114,C01140001,2987535,25,20230509201843,http://tong.visitkorea.or.kr/cms/resource/42/2607542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2607542_image3_1.jpg,Type3,127.8165586479,38.1306706374,6,20230712161332,17,,낭만은 짜릿하다! 낭만과 스릴을 동시에 만나는 드라이브 코스,24110
70,,,37,,C01,C0114,C01140001,2822525,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/57/2706257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2706257_image3_1.jpg,Type3,0,0,,20240118174312,4,,낮에 보아도 밤에 보아도 아름다운 남원 1박2일 코스,
71,,,8,,C01,C0114,C01140001,2402720,25,20160818223949,,,,127.2092055880,36.6720645155,6,20230809092608,1,,"낯설지만 익숙한, 세종시의 숨겨진 힐링 포인트",
72,,,37,,C01,C0114,C01140001,2716750,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/33/2716333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2716333_image3_1.jpg,Type3,0,0,,20240118174312,13,,내장산 오색단풍길,
73,인천광역시 강화군 마니산로675번길 18 마니산관리사무소,,2,,C01,C0114,C01140001,2987537,25,20230509224934,http://tong.visitkorea.or.kr/cms/resource/44/217644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/217644_image2_1.jpg,Type3,126.4238087338,37.6325117278,6,20230516163614,1,,너무 아름다운 뷰! 뷰! 뷰! 멋진 전망만 쏙 골라 놓은 코스,23060
74,,,34,,C01,C0114,C01140001,1938175,25,20140730232714,,,,126.4396407327,36.6013703310,,20230808103036,15,,노을이 머무는 서해안의 진경,
75,전북특별자치도 익산시 호반로 8 보석박물관,,37,,C01,C0114,C01140001,2932734,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/97/2514197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2514197_image2_1.jpg,Type3,127.1029417,35.99032124,6,20240118174312,9,,누구나 가기 좋은 익산 나들이 코스,54575
76,,,38,,C01,C0114,C01140001,2515316,25,20171115224537,,,,126.6999035095,34.7420418408,,20230809105809,1,,다산이 사랑한 쉼터,
77,,,34,,C01,C0114,C01140001,2867082,25,20221013161155,,,,0,0,,20221031105918,8,,다양한 체험을 할 수 있는 서천 1박2일 여행코스,
78,,,34,,C01,C0114,C01140001,1916751,25,20140429015821,http://tong.visitkorea.or.kr/cms/resource/67/212367_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/212367_image3_1.jpg,Type3,126.9009795091,36.1907226272,2,20230809132856,6,,단아한 부여의 아름다움에 빠지다,
79,전북특별자치도 남원시 요천로 1447,(천거동),37,,C01,C0114,C01140001,2786990,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/03/1604103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1604103_image3_1.jpg,Type3,127.3795325,35.40332603,6,20240118174312,4,,달(月)달(月)한 남원여행,55776
80,,,33,,C01,C0114,C01140001,1957825,25,20141021030201,,,,127.8997054068,36.9433485851,3,20230811092839,10,,달천에 떠오른 8개 봉우리 수주팔봉 코스,
81,,,38,,C01,C0114,C01140001,2716704,25,20210512202305,http://tong.visitkorea.or.kr/cms/resource/46/2716346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2716346_image3_1.jpg,Type3,0,0,,20230811134357,7,,담양 메타세쿼이아길,
82,전북특별자치도 익산시 금마면 미륵사지로 362,,37,,C01,C0114,C01140001,2686563,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/74/2690474_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2690474_image3_1.jpg,Type3,127.0286145,36.01155086,6,20240118174312,9,,당일코스로 즐겨보는 익산 여행,54574
83,,,35,,C01,C0114,C01140001,1967422,25,20141125011833,,,,128.2613384112,35.7018190201,6,20230811103453,3,,"대가야문화를 벗삼은 산행, 고령의 등산 코스",
84,대구광역시 남구 앞산순환로 574-116,(대명동),4,,C01,C0114,C01140001,2774376,25,20211115202716,http://tong.visitkorea.or.kr/cms/resource/03/2703803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2703803_image2_1.jpg,Type3,128.5855065357,35.8225251750,6,20230811094821,1,,대구 남구 1박 2일 코스,42502
85,대구광역시 중구 경상감영길 99,(포정동),4,,C01,C0114,C01140001,2677755,25,20201021222946,http://tong.visitkorea.or.kr/cms/resource/48/1644448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1644448_image3_1.jpg,Type3,128.5923156699,35.8720863580,6,20230810152253,4,,"대구의 역사, 멋, 맛 모든 것을 다 담은 여행",41918
86,,,4,,C01,C0114,C01140001,2360858,25,20160112002705,http://tong.visitkorea.or.kr/cms/resource/17/1315717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1315717_image3_1.jpg,Type3,128.7397133654,35.9865761206,6,20230808145851,,,대구의 자연을 품은 팔공산에 오르다.,
87,,,4,,C01,C0114,C01140001,2823807,25,20220615151808,,,,0,0,,20231017173501,8,,대구의 핫플레이스를 둘러보는 1박2일 여행 코스,
88,,,3,,C01,C0114,C01140001,1978173,25,20141220012648,http://tong.visitkorea.or.kr/cms/resource/16/1958516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1958516_image3_1.jpg,Type3,127.4344279952,36.3321380389,4,20230808110909,2,,대전 중구의 젊은 거리에서 옛터민속박물관까지,
89,,,34,,C01,C0114,C01140001,1927995,25,20140625010129,,,,127.2160876548,36.3892304165,7,20230809132822,1,,대전의 문화와 역사를 만나고 즐기는 체험 여행,
90,,,8,,C01,C0114,C01140001,1928035,25,20140625015125,,,,127.2268233496,36.6756755245,7,20230809144726,,,대전의 역사를 찾아가는 길,
91,,,32,,C01,C0114,C01140001,1920420,25,20140522025511,http://tong.visitkorea.or.kr/cms/resource/38/1911338_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1911338_image3_1.jpg,Type3,128.6051577847,38.1728863661,6,20230810155040,5,,대포항에서 혼자 하는 여행,
92,,,33,,C01,C0114,C01140001,2514461,25,20171107233743,http://tong.visitkorea.or.kr/cms/resource/23/147823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/147823_image2_1.jpg,Type3,127.8339862166,36.6516975331,,20230810112635,1,,도란도란 수다가 모이는 청정계곡,
93,,,1,,C01,C0114,C01140001,1915423,25,20140423012442,http://tong.visitkorea.or.kr/cms/resource/76/1569276_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1569276_image3_1.jpg,Type3,126.9855423744,37.5745534411,3,20230808153059,23,,도시의 고풍스러운 정취를 즐기다,
94,대전광역시 동구 천개동로 41,(추동),3,,C01,C0114,C01140001,2605958,25,20190612020749,,,,127.4708541727,36.3733645281,6,20230811141845,2,,도시의 자연 속에서 휴식을 취하다,34500
