,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
24,인천광역시 남동구 백범로 312-1,(간석동),2,,A04,A0401,A04010200,2766259,38,20211102184528,http://tong.visitkorea.or.kr/cms/resource/60/2780960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2780960_image2_1.jpg,Type3,126.7153756657,37.4639420354,6,20230303110938,4,,간석자유시장,21511
25,충청북도 음성군 감곡면 장감로132번길 22,,33,,A04,A0401,A04010100,132406,38,20040223090000,,,,127.6391460878,37.1182042275,6,20230704140126,6,,"감곡장 / 감곡시장 (3, 8일)",27604
26,부산광역시 남구 감만동 171-2,,6,,A04,A0401,A04010200,2788346,38,20211208020627,,,,129.0824213919,35.1166137767,6,20230302133123,4,,감만시장,
27,부산광역시 사상구 새벽로168번길 21-11,(감전동),6,,A04,A0401,A04010200,2785609,38,20211203185344,http://tong.visitkorea.or.kr/cms/resource/46/2790946_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/2790946_image2_1.JPG,Type3,128.9845760414,35.1563630778,6,20230405113724,9,,감전제일상가시장,46981
28,경상북도 경주시 감포읍 감포로 115,,35,,A04,A0401,A04010100,2756602,38,20211013231318,http://tong.visitkorea.or.kr/cms/resource/28/2757128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2757128_image2_1.jpg,Type3,129.5020460934,35.8041527624,6,20231019152526,2,,"감포공설시장(3, 8일)",38125
29,충청남도 논산시 계백로105번길 8-4,,34,,A04,A0401,A04010100,2913835,38,20221121151738,http://tong.visitkorea.or.kr/cms/resource/24/2913824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2913824_image3_1.jpg,Type3,127.0129759676,36.1555869215,6,20221205104823,3,,강경대흥시장,32930
30,충청남도 논산시 강경읍 옥녀봉로27번길 30-3,,34,,A04,A0401,A04010200,132519,38,20031117090000,,,,127.0153645321,36.1597837058,6,20240124171303,3,041-745-1985,강경젓갈시장,32935
31,경상북도 영덕군 강구면 강구시장1길 8-1,(강구면),35,,A04,A0401,A04010100,132114,38,20021126090000,http://tong.visitkorea.or.kr/cms/resource/38/1801838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1801838_image3_1.jpg,Type3,129.3613142643,36.3684417821,6,20230322092721,12,054-730-6233,"강구장 (3, 8일)",36458
32,서울특별시 서초구 신반포로 194,,1,,A04,A0401,A04010600,132201,38,20031117090000,,,,127.0071923683,37.5050868999,6,20231114155920,15,02-533-2489,강남고속터미널 혼수상가,06545
33,경기도 부천시 옥산로154번길 21,(도당동),31,,A04,A0401,A04010200,2781673,38,20211126204741,http://tong.visitkorea.or.kr/cms/resource/98/2781998_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/98/2781998_image2_1.png,Type3,126.7814628668,37.5075353634,6,20230321103207,11,,강남시장,14526
34,서울특별시 서초구 강남대로 423한승빌딩 7층,,1,,A04,A0401,A04011000,2893674,38,20221030152228,,,,127.0261602197,37.5003683433,6,20240323131338,15,,강남테마피부과의원,06614
35,서울특별시 강동구 천호대로1084,,1,,A04,A0401,A04011000,2916126,38,20221031141712,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image3_1.jpg,Type3,127.1321440179,37.5356244907,6,20240423231810,2,,강동역점JDX,05380
36,강원특별자치도 강릉시 유산로 60,(유산동),32,,A04,A0401,A04010200,1756581,38,20121123230524,http://tong.visitkorea.or.kr/cms/resource/60/1947760_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1947760_image3_1.jpg,Type3,128.9182791371,37.7366791739,6,20230704171137,1,,강릉 농산물도매시장,25612
37,강원특별자치도 강릉시 옥천로 48,(옥천동),32,,A04,A0401,A04010200,132772,38,20070424090000,http://tong.visitkorea.or.kr/cms/resource/13/3029813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3029813_image3_1.jpg,Type3,128.9007299929,37.7601039005,6,20231102094525,1,,강릉 동부시장,25552
38,강원특별자치도 강릉시 임영로155번길 6,(용강동),32,,A04,A0401,A04010200,132773,38,20070424090000,http://tong.visitkorea.or.kr/cms/resource/06/1162106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1162106_image3_1.jpg,Type3,128.8908560377,37.7550709566,6,20231026114010,1,033-648-9136,강릉 서부시장,25528
39,강원특별자치도 강릉시 금성로22번길 8,,32,,A04,A0401,A04011000,2930356,38,20221031102749,,,,128.8977970946,37.7545850370,6,20240323171907,1,,강릉 조이너스,25540
40,강원특별자치도 강릉시 주문진읍 시장길 38,(주문진읍),32,,A04,A0401,A04010200,132774,38,20070424090000,http://tong.visitkorea.or.kr/cms/resource/90/1162090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1162090_image3_1.jpg,Type3,128.8277936182,37.8912122986,6,20230701103017,1,033-661-7302,강릉 주문진수산시장,25413
41,강원특별자치도 강릉시 구시장길 8-1,,32,,A04,A0401,A04010200,132775,38,20070502090000,http://tong.visitkorea.or.kr/cms/resource/80/3016180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3016180_image3_1.jpg,Type3,128.8268798086,37.8913067144,6,20230926165604,1,,강릉 주문진종합시장,25413
42,강원특별자치도 강릉시 금성로 21,(성남동),32,,A04,A0401,A04010200,132771,38,20070423090000,http://tong.visitkorea.or.kr/cms/resource/60/1864960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1864960_image3_1.jpg,Type3,128.8986609221,37.7540517822,6,20240315160506,1,033-648-2285,강릉 중앙시장,25543
43,강원특별자치도 강릉시 금성로31번길 2 (성남동),,32,,A04,A0401,A04011000,2930342,38,20221101030955,,,,128.8973193965,37.7533879439,6,20240422200755,1,,강릉OFS (아디다스),25543
44,강원특별자치도 강릉시 옥가로50번길 7,,32,,A04,A0401,A04010900,2029545,38,20150917181159,,,,128.9011021629,37.7607093929,6,20230915172545,1,,강릉교동건어물,25552
45,강원특별자치도 강릉시 금성로 53-1,,32,,A04,A0401,A04011000,2908698,38,20221031094722,http://tong.visitkorea.or.kr/cms/resource/22/2882922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2882922_image3_1.jpg,Type3,128.8955945921,37.7520963928,6,20240422225447,1,,강릉나이키,25544
46,강원특별자치도 강릉시 제방길 170 (옥천동),,32,,A04,A0401,A04010100,3069503,38,20231128141422,http://tong.visitkorea.or.kr/cms/resource/63/3050663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3050663_image3_1.jpg,Type3,128.9061740327,37.7573376597,6,20231214175509,1,,강릉농산물새벽시장,25553
47,강원특별자치도 강릉시 창해로14번길 55-21,(견소동),32,,A04,A0401,A04010600,2775527,38,20211118003301,,,,128.9527055567,37.7701398652,6,20231018094810,1,,강릉항회센터,25556
48,서울특별시 강서구 발산로 40,(외발산동),1,,A04,A0401,A04010200,2741626,38,20210908231316,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,Type3,126.8208190977,37.5535557140,6,20230828145326,4,,강서농산물도매시장,07644
49,전라남도 강진군 강진읍 시장길 17-14,,38,,A04,A0401,A04010200,2760860,38,20211021231934,,,,126.7741522229,34.6403711598,6,20230724150735,1,,강진상설시장,59231
50,전라남도 강진군 강진읍 시장길 17-14,,38,,A04,A0401,A04010100,132051,38,20020423090000,http://tong.visitkorea.or.kr/cms/resource/44/1971544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1971544_image3_1.jpg,Type3,126.7741772220,34.6403183885,6,20231205163215,1,061-433-5513,"강진시장  (4, 9일)",59231
51,경기도 화성시 송산면 화성로 515,,31,,A04,A0401,A04010600,2782805,38,20211129224853,http://tong.visitkorea.or.kr/cms/resource/00/2783000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2783000_image2_1.jpg,Type3,126.7458826514,37.2117496095,6,20230920113046,31,,강추낚시,18550
52,인천광역시 강화군 강화읍 강화대로 335,,2,,A04,A0401,A04010600,1177090,38,20110119020457,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image3_1.jpg,Type3,126.4924882782,37.7421168236,6,20230926163233,1,032-933-8913,강화 인삼센터,23027
53,인천광역시 강화군 강화읍 강화대로 429,(강화읍),2,,A04,A0401,A04010200,1178052,38,20110120013428,http://tong.visitkorea.or.kr/cms/resource/80/1163180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1163180_image3_1.jpg,Type3,126.4835250274,37.7486936757,6,20231116143645,1,032-933-7104,강화 중앙시장,23033
54,인천광역시 강화군 강화읍 중앙로 17-9,,2,,A04,A0401,A04010200,1039977,38,20100609192025,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image3_1.jpg,Type3,126.4928438212,37.7414252440,6,20240424180755,1,"032-930-7042,3",강화 풍물시장,23027
55,인천광역시 강화군 교동면 교동남로 22,,2,,A04,A0401,A04010100,3061180,38,20231128161102,http://tong.visitkorea.or.kr/cms/resource/42/3000942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3000942_image3_1.jpg,Type3,126.2799011344,37.7813973948,6,20240202135155,1,,강화도파머스마켓,23002
56,인천광역시 강화군 내가면 해안서로 899-2,,2,,A04,A0401,A04010900,1249666,38,20110404224707,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image3_1.jpg,Type3,126.3784665487,37.7007946382,6,20230811141632,1,032-933-2497,강화젓갈,23054
57,부산광역시 부산진구 냉정로 227-1,(개금동),6,,A04,A0401,A04010200,2788455,38,20211208024743,,,,129.0248087908,35.1512116183,6,20230405102907,7,,개금골목시장,47327
58,서울특별시 구로구 개봉로17길 34,(개봉동),1,,A04,A0401,A04010200,2758193,38,20211018231655,,,,126.8541039069,37.4918523671,6,20230721172404,7,,개봉중앙시장,08337
59,경상북도 경주시 하동공예촌길 78,(하동),35,,A04,A0401,A04010700,1972411,38,20141210225308,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image3_1.jpg,Type3,129.3107239191,35.8048434931,6,20230829113625,2,054-772-0130,갤러리 가람,38126
60,경기도 수원시 영통구 광교중앙로 124 갤러리아 광교,,31,,A04,A0401,A04010300,2843518,38,20220824151855,http://tong.visitkorea.or.kr/cms/resource/89/2843489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2843489_image3_1.jpg,Type3,127.0572801105,37.2853549456,6,20230308141332,13,,갤러리아 광교 파사쥬,16514
61,충청남도 천안시 서북구 공원로 227,,34,,A04,A0401,A04010300,132383,38,20050126090000,,,,127.1047142548,36.8005478835,6,20230911141919,12,041-559-9114,갤러리아 백화점 (센터시티점),31168
62,대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04010300,132672,38,20061101090000,,,,127.3782574818,36.3518847832,6,20230911120405,3,042-480-5000,갤러리아 백화점 (타임월드점),35229
63,경상남도 진주시 진주대로 1095,,36,,A04,A0401,A04011000,2909297,38,20221030214226,http://tong.visitkorea.or.kr/cms/resource/03/2886303_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2886303_image3_1.jpg,Type3,128.0823426858,35.1967505581,6,20240323144009,13,,갤러리아 진주점,52683
64,서울특별시 강남구 압구정로 407 (압구정동) 갤러리아백화점,,1,,A04,A0401,A04011000,2931725,38,20221030221207,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image3_1.jpg,Type3,127.0418357887,37.5279681978,6,20240323102740,1,,갤러리아명품관,06009
65,서울특별시 강남구 압구정로 343 갤러리아백화점,,1,,A04,A0401,A04011000,2911893,38,20221030215521,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image3_1.jpg,Type3,127.0400692668,37.5285292127,6,20240323095213,1,,갤러리아명품관 WEST,06008
66,서울특별시 강남구 압구정로 343,,1,,A04,A0401,A04010300,273772,38,20040320024611,,,,127.0400442707,37.5284708848,6,20231204164228,1,,갤러리아백화점 명품관,06008
67,대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04011000,2911526,38,20221030222535,,,,127.3781824843,36.3520347639,6,20240323105559,3,,갤러리아백화점 타임월드점,35229
68,경기도 안산시 단원구 고잔1길12,,31,,A04,A0401,A04011000,2927427,38,20221030201342,,,,126.8345133215,37.3180555223,6,20240423192133,15,,갤러리아어클락,15360
69,서울특별시 강남구 도곡로 415,,1,,A04,A0401,A04011000,2927684,38,20221031210528,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image3_1.jpg,Type3,127.0559964710,37.4975969789,6,20240323174356,1,,갤러리안경 대치,06207
70,경기도 파주시 회동길 390,,31,,A04,A0401,A04011000,2926402,38,20221031160440,,,,126.6937760801,37.7178732145,6,20240423194559,27,,갤러리어클락,10881
71,경기도 이천시 호법면 프리미엄아울렛로 177-76,롯데프리미엄아울렛이천점,31,,A04,A0401,A04011000,2924021,38,20221031153412,http://tong.visitkorea.or.kr/cms/resource/89/2881789_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2881789_image3_1.jpg,Type3,127.3994863987,37.2433520809,6,20240323165603,26,,갤러리어클락 롯데 이천,17384
72,경기도 여주시 명품로 360,,31,,A04,A0401,A04011000,2924020,38,20221031153101,http://tong.visitkorea.or.kr/cms/resource/52/2881452_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2881452_image3_1.jpg,Type3,127.6123672104,37.2413784084,6,20240423193102,20,,갤러리어클락 여주아울렛,12646
73,서울특별시 강남구 논현로159길 66 (신사동),,1,,A04,A0401,A04011000,2901673,38,20221031110542,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image3_1.jpg,Type3,127.0231293374,37.5216491514,6,20240323200138,1,,갤러리에이엠 가로수,06029
74,부산광역시 기장군 기장군 기장해안로 147,,6,,A04,A0401,A04011000,2903693,38,20221031095748,http://tong.visitkorea.or.kr/cms/resource/14/2885214_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2885214_image3_1.jpg,Type3,129.2128079785,35.1922521684,6,20240423221336,3,,갤럭시,46084
75,경기도 성남시 분당구 황새울로360번길 42,,31,,A04,A0401,A04011000,2918625,38,20221030194613,http://tong.visitkorea.or.kr/cms/resource/27/2881727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2881727_image3_1.jpg,Type3,127.1237157260,37.3847946157,6,20240323134704,12,,갤럭시 AK 분당점,13591
76,경기도 수원시 팔달구 덕영대로 924,,31,,A04,A0401,A04011000,2924770,38,20221031154540,http://tong.visitkorea.or.kr/cms/resource/90/2882190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2882190_image3_1.jpg,Type3,127.0006857844,37.2661006090,6,20240323201322,13,,갤럭시 AK 수원점,16622
77,대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04011000,2926580,38,20221030203545,http://tong.visitkorea.or.kr/cms/resource/65/2883665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2883665_image3_1.jpg,Type3,127.3781824843,36.3520347639,6,20240323144004,3,,갤럭시 갤러리아 대전점,35229
78,서울특별시 강남구 도곡로 401,,1,,A04,A0401,A04011000,2925676,38,20221030224120,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image3_1.jpg,Type3,127.0534550587,37.4967859168,6,20240323144705,1,,갤럭시 롯데 강남점,06206
79,서울특별시 관악구 봉천로 209,,1,,A04,A0401,A04011000,2926574,38,20221030193238,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image3_1.jpg,Type3,126.9249974851,37.4905482278,6,20240323085818,5,,갤럭시 롯데 관악점,08708
80,부산광역시 중구 중앙대로 2,,6,,A04,A0401,A04011000,2917484,38,20221030214116,http://tong.visitkorea.or.kr/cms/resource/88/2885788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2885788_image3_1.jpg,Type3,129.0367814147,35.0983538674,6,20240323110551,15,,갤럭시 롯데 광복점,48944
81,서울특별시 강서구 하늘길 38,,1,,A04,A0401,A04011000,2922404,38,20221030223605,,,,126.8029675746,37.5668621822,6,20240323105809,4,,갤럭시 롯데 김포점,07505
82,서울특별시 노원구 동일로 1414,,1,,A04,A0401,A04011000,2917614,38,20221030223516,,,,127.0614081608,37.6553315254,6,20240323132448,9,,갤럭시 롯데 노원점,01695
83,서울특별시 강북구 도봉로 62,,1,,A04,A0401,A04011000,2926576,38,20221030234553,,,,127.0305315802,37.6146468109,6,20240323105619,3,,갤럭시 롯데 미아점,01215
84,서울특별시 중구 을지로 30,,1,,A04,A0401,A04011000,2922431,38,20221030223629,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image3_1.jpg,Type3,126.9810458210,37.5654016461,6,20240323124027,24,,갤럭시 롯데 본점,04533
85,경기도 성남시 분당구 황새울로200번길 45 4층,,31,,A04,A0401,A04011000,2918630,38,20221031005501,http://tong.visitkorea.or.kr/cms/resource/58/2881758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2881758_image3_1.jpg,Type3,127.1143334228,37.3785007322,6,20240323201416,12,,갤럭시 롯데 분당점,13595
86,부산광역시 해운대구 센텀남대로 59 6층,,6,,A04,A0401,A04011000,2917370,38,20221030173206,http://tong.visitkorea.or.kr/cms/resource/91/2885591_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2885591_image3_1.jpg,Type3,129.1310962550,35.1698920451,6,20240323093834,16,,갤럭시 롯데 센텀시티점,48058
87,서울특별시 광진구 능동로 92,,1,,A04,A0401,A04011000,2918406,38,20221030181101,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image3_1.jpg,Type3,127.0712300203,37.5390535504,6,20240323105140,6,,갤럭시 롯데 스타시티점,05065
88,경기도 안산시 단원구 고잔1길 12,,31,,A04,A0401,A04011000,2903218,38,20221030195438,http://tong.visitkorea.or.kr/cms/resource/99/2881999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2881999_image3_1.jpg,Type3,126.8345133215,37.3180555223,6,20240323093215,15,,갤럭시 롯데 안산점,15360
89,인천광역시 미추홀구 연남로 35,,2,,A04,A0401,A04011000,2922966,38,20221101093855,http://tong.visitkorea.or.kr/cms/resource/61/2882761_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2882761_image3_1.jpg,Type3,126.7023441253,37.4422082182,6,20240324143701,3,,갤럭시 롯데 인천터미널점,22242
90,서울특별시 송파구 올림픽로 240 5층,,1,,A04,A0401,A04011000,2917595,38,20221030185217,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image3_1.jpg,Type3,127.0976311526,37.5123821225,6,20240323131824,18,,갤럭시 롯데 잠실점,05554
91,경기도 부천시 원미구 길주로 300,,31,,A04,A0401,A04011000,2918620,38,20221031094310,http://tong.visitkorea.or.kr/cms/resource/65/2890165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2890165_image3_1.jpg,Type3,126.7753246763,37.5025941622,6,20240324104821,11,,갤럭시 롯데 중동점,14548
92,서울특별시 동대문구 왕산로 214 5층,,1,,A04,A0401,A04011000,2918407,38,20221030223530,http://tong.visitkorea.or.kr/cms/resource/47/2890147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2890147_image3_1.jpg,Type3,127.0474754499,37.5805510796,6,20240323091837,11,,갤럭시 롯데 청량리점,02555
93,경기도 안양시 동안구 시민대로 180 4층,,31,,A04,A0401,A04011000,2918608,38,20221030160513,http://tong.visitkorea.or.kr/cms/resource/11/2881811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2881811_image3_1.jpg,Type3,126.9504368820,37.3900381258,6,20240323091355,17,,갤럭시 롯데 평촌점,14073
94,경기도 수원시 권선구 세화로 134,,31,,A04,A0401,A04011000,2925515,38,20221031180417,,,,126.9973083655,37.2642285439,6,20240323155037,13,,갤럭시 롯데몰 수원점,16621
