,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
13,,,1,,C01,C0113,C01130001,1952975,25,20140930024747,http://tong.visitkorea.or.kr/cms/resource/14/572314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/572314_image3_1.jpg,Type3,126.9685023578,37.5711257558,6,20230810101501,23,,과거와 현재의 시간이 겹쳐진 부암동길,
14,,,31,,C01,C0113,C01130001,2514016,25,20171103182404,,,,126.8452970759,37.4668801110,,20230810164821,4,,광명의 종합문화공간과 식물원에서 꽃구경하기,
15,,,5,,C01,C0113,C01130001,1978372,25,20141222193956,http://tong.visitkorea.or.kr/cms/resource/77/566677_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/566677_image3_1.jpg,Type3,127.0002465691,35.1860968451,4,20230810105305,4,,광주의 예술가거리와 번화한 금남로,
16,,,32,,C01,C0113,C01130001,2361032,25,20160112193600,http://tong.visitkorea.or.kr/cms/resource/48/771948_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/771948_image3_1.jpg,Type3,127.9906351578,38.1068766983,6,20230808160035,6,,국토의 정중앙에서 만나는 청정자연의 향연,
17,,,35,,C01,C0113,C01130001,1856071,25,20131106014154,http://tong.visitkorea.or.kr/cms/resource/15/893215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/893215_image2_1.jpg,Type3,128.7420200393,36.9049520746,6,20230811133437,8,,"금계포란형, 닭실마을의 풍수지리를 들여다 보자!",
18,,,35,,C01,C0113,C01130001,1943383,25,20140826004030,http://tong.visitkorea.or.kr/cms/resource/70/592270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/592270_image3_1.jpg,Type3,128.0266874645,35.8855467398,7,20230808101508,6,,김천의 산천 수도산과 청암사에 여름여행을 떠나다,
19,,,31,,C01,C0113,C01130001,1917213,25,20140501003937,http://tong.visitkorea.or.kr/cms/resource/86/1149786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1149786_image3_1.jpg,Type3,126.7618826961,37.6563843669,6,20230810155002,2,,"꽃, 그리고 물속 생물들과 함께 조용한 사색을...",
20,,,38,,C01,C0113,C01130001,2393466,25,20160716014838,http://tong.visitkorea.or.kr/cms/resource/73/1607973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1607973_image3_1.jpg,Type3,126.6200989565,34.7616022092,6,20230808145534,17,,나홀로 천천히 떠나는 여행,
21,,,36,,C01,C0113,C01130001,1855637,25,20131105001308,http://tong.visitkorea.or.kr/cms/resource/62/793062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/793062_image3_1.jpg,Type3,127.9751386698,35.3896185939,,20230810104134,9,,남명 조식선생의 흔적을 따라서,
22,,,31,,C01,C0113,C01130001,1887698,25,20140122022254,,,,127.6038994562,37.3060263378,6,20230810113955,20,,남한강을 따라 흩어진 역사의 향기,
23,,,35,,C01,C0113,C01130001,1871116,25,20131214010623,http://tong.visitkorea.or.kr/cms/resource/14/691914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/691914_image3_1.jpg,Type3,128.2982083776,36.5633161777,6,20230810161450,16,,내성천 물길이 만들어내는 아름다운 풍경을 만나다,
24,,,35,,C01,C0113,C01130001,1871095,25,20131214002624,http://tong.visitkorea.or.kr/cms/resource/27/1229927_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1229927_image3_1.jpg,Type3,129.3900036722,36.3592989277,6,20230809090216,12,,"대게의 고장, 영덕대게로를 따라 바다를 즐기다",
25,,,33,,C01,C0113,C01130001,1887361,25,20140120235143,,,,127.4915415396,36.4629879731,6,20230808112659,10,,대통령의 별장을 거닐다,
26,,,32,,C01,C0113,C01130001,1871368,25,20131216233842,,,,129.0405544388,37.0944777331,6,20230811133611,14,,대한민국 대표 강줄기의 발원지를 따라,
27,,,4,,C01,C0113,C01130001,1873292,25,20131218232023,,,,128.5877717426,35.8678811943,4,20230809093138,8,,도심에서 만나는 휴식 같은 풍경,
28,,,1,,C01,C0113,C01130001,1886054,25,20140117005423,http://tong.visitkorea.or.kr/cms/resource/88/1568388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1568388_image3_1.jpg,Type3,126.9869922000,37.5760366281,3,20230810110153,24,,동대문 주변에서 만나는 역사의 현장,
29,,,34,,C01,C0113,C01130001,1889565,25,20140127203021,http://tong.visitkorea.or.kr/cms/resource/74/883274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/883274_image3_1.jpg,Type3,127.0321512148,36.8056015727,7,20230808164500,9,,마을과 인물을 만나 따뜻한 시간을 보내다,
30,,,37,,C01,C0113,C01130001,1857250,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/00/612500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/612500_image3_1.jpg,Type3,127.0470447876,35.7453176111,,20240118174312,3,,모악산 아래 4대 종교성지를 둘러보다,
31,,,38,,C01,C0113,C01130001,1874182,25,20131220013526,http://tong.visitkorea.or.kr/cms/resource/97/1609497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1609497_image3_1.jpg,Type3,126.4257848037,34.7923399953,,20230810162322,8,,"목포의 역사와 문화, 자연, 예술을 고루 맛보다",
32,,,31,,C01,C0113,C01130001,1921503,25,20140528010209,http://tong.visitkorea.or.kr/cms/resource/16/608516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/608516_image3_1.jpg,Type3,127.1689595069,37.7506334957,7,20230809164646,9,,무성한 나무숲 길의 힐링 산책,
33,,,35,,C01,C0113,C01130001,1853986,25,20131029024312,http://tong.visitkorea.or.kr/cms/resource/35/202535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/202535_image3_1.jpg,Type3,129.4055767822,35.8030343852,,20230809141012,2,,바다의 용으로 다시 태어난 문무대왕을 찾아서,
34,,,35,,C01,C0113,C01130001,2364616,25,20160127200710,http://tong.visitkorea.or.kr/cms/resource/34/2032634_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2032634_image3_1.jpg,Type3,129.2546510266,35.9998926221,6,20230615205030,2,,버스로 떠나는 제2의 수학여행 양동마을 코스,
35,,,38,,C01,C0113,C01130001,1968560,25,20141128021455,http://tong.visitkorea.or.kr/cms/resource/85/1936485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1936485_image3_1.jpg,Type3,127.0566327037,34.6508469224,6,20230810162014,10,,보성 녹차밭에 깃든 짙은 녹차 향기를 따라 가는 길,
36,,,35,,C01,C0113,C01130001,1950219,25,20140924022421,http://tong.visitkorea.or.kr/cms/resource/51/1166551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1166551_image3_1.jpg,Type3,128.9638218071,37.0213735267,5,20230811102354,8,,봉화 금강송 숲 사이를 거닐다,
37,,,31,,C01,C0113,C01130001,1869512,25,20131211015611,http://tong.visitkorea.or.kr/cms/resource/21/1210321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1210321_image3_1.jpg,Type3,127.1002002223,37.7120506283,,20230809142557,25,,부대찌개의 역사를 맛보다,
38,,,36,,C01,C0113,C01130001,1855676,25,20131105004216,http://tong.visitkorea.or.kr/cms/resource/83/1229083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1229083_image3_1.jpg,Type3,129.0656153902,35.4880634584,,20230811104344,10,,부처의 진신사리 만나러 가는 길,
39,,,32,,C01,C0113,C01130001,1871414,25,20131217003606,http://tong.visitkorea.or.kr/cms/resource/70/1139970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1139970_image3_1.jpg,Type3,127.8485513888,38.1822957730,6,20230808165700,17,,분단과 평화의 의미를 되새겨보는 특별한 하루,
40,,,36,,C01,C0113,C01130001,2364131,25,20160126010135,http://tong.visitkorea.or.kr/cms/resource/95/1611395_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1611395_image3_1.jpg,Type3,127.9199487926,35.0831882320,6,20230808131254,8,,사천의 역사탐방로 산책,
41,,,32,,C01,C0113,C01130001,1853403,25,20131025012756,,,,129.1596572021,37.4751474050,,20230808150338,4,,삼척의 영화 촬영 명소를 찾아서,
42,,,1,,C01,C0113,C01130001,1977262,25,20141218021419,http://tong.visitkorea.or.kr/cms/resource/43/1569143_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1569143_image3_1.jpg,Type3,126.9674194623,37.5591437954,4,20230809093423,24,,서울의 순교성지 약현성당 탐방 코스,
43,,,2,,C01,C0113,C01130001,1885694,25,20140116024448,http://tong.visitkorea.or.kr/cms/resource/72/1824172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1824172_image3_1.jpg,Type3,126.7052712518,37.4560288869,,20230810112307,9,,"서해 최북단의 비경을 간직한 섬, 백령도",
44,,,34,,C01,C0113,C01130001,1937646,25,20140729022245,,,,126.5173140741,36.5037078993,4,20230816111831,5,,서해바다에 안기고 체험마을에 머물다,
45,,,32,,C01,C0113,C01130001,1855123,25,20131101003057,http://tong.visitkorea.or.kr/cms/resource/08/1583408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1583408_image3_1.jpg,Type3,128.3413167667,38.1187070138,,20230809105955,10,,선녀를 찾아 십이선녀탕을 가볼까?,
46,,,35,,C01,C0113,C01130001,2365335,25,20160129193940,http://tong.visitkorea.or.kr/cms/resource/93/1614893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1614893_image3_1.jpg,Type3,128.6876110241,36.9984792058,6,20230810095454,14,,선조들의 유유자적한 삶을 엿보러 영주로!,
47,,,36,,C01,C0113,C01130001,1853965,25,20131029013205,http://tong.visitkorea.or.kr/cms/resource/09/213309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/213309_image3_1.jpg,Type3,128.7118379280,34.7696596788,,20230811101902,1,,섬 속의 섬을 찾아가는 여행,
48,,,33,,C01,C0113,C01130001,1854601,25,20131031004445,http://tong.visitkorea.or.kr/cms/resource/59/609459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/609459_image3_1.jpg,Type3,127.8155471782,36.5172709283,,20230808112943,3,,속세를 떠나 풍경을 만나는 곳,
49,,,36,,C01,C0113,C01130001,1853969,25,20131029014336,http://tong.visitkorea.or.kr/cms/resource/77/1611177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1611177_image3_1.jpg,Type3,127.8334829365,35.7606824397,,20230808164704,2,,수승대에서 옛 선비들의 풍류를 느끼다,
50,,,37,,C01,C0113,C01130001,1865572,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/89/1604189_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1604189_image3_1.jpg,Type3,126.6498850501,35.6628063210,,20240118174312,6,,"숲길 따라 만나는 고색창연한 절집 풍경, 내소사와 개암사",
51,,,32,,C01,C0113,C01130001,1855087,25,20131031235526,http://tong.visitkorea.or.kr/cms/resource/58/194858_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/194858_image3_1.jpg,Type3,127.8150877720,37.3384042593,,20230808112156,9,,스산한 가을에 즐기는 폐사지여행,
52,,,35,,C01,C0113,C01130001,1960694,25,20141029021451,http://tong.visitkorea.or.kr/cms/resource/58/775058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/775058_image3_1.jpg,Type3,129.2226909569,35.8674264310,4,20230615215238,2,,"신라의 달밤을 걷는 길, 경주의 백미",
53,,,35,,C01,C0113,C01130001,1854158,25,20131030000919,http://tong.visitkorea.or.kr/cms/resource/14/1164114_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1164114_image3_1.jpg,Type3,129.2307999598,35.8189737214,,20230810102856,2,,신라의 불국토 남산에서 부처를 만나다,
54,,,38,,C01,C0113,C01130001,2365369,25,20160129201424,http://tong.visitkorea.or.kr/cms/resource/65/2043365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2043365_image3_1.jpg,Type3,126.9863276197,35.3251586680,6,20230809153734,7,,심신에 좋은 것들은 다 모였다.,
55,,,37,,C01,C0113,C01130001,1857193,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/51/1783651_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1783651_image3_1.jpg,Type3,126.7108545126,35.9913838016,,20240118174312,2,,쌀 수탈의 흔적을 만나는 군산 근대유산여행,
56,,,33,,C01,C0113,C01130001,1886526,25,20140118015336,http://tong.visitkorea.or.kr/cms/resource/31/1598431_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1598431_image3_1.jpg,Type3,128.0832469604,36.8573896236,5,20160928031450,7,,악 소리나는 험준한 월악산에 오르다,
57,,,35,,C01,C0113,C01130001,1871090,25,20131214001559,http://tong.visitkorea.or.kr/cms/resource/77/568177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/568177_image3_1.jpg,Type3,128.7389469597,36.5633521879,5,20230810164749,11,,안동호를 따라 퇴계 선생을 만나러 가볼까?,
58,,,32,,C01,C0113,C01130001,1853958,25,20131029010158,http://tong.visitkorea.or.kr/cms/resource/89/1185889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1185889_image3_1.jpg,Type3,128.6615081346,38.0867946957,,20230811141537,7,,양양에서 만나는 유서 깊은 문화유산,
59,,,38,,C01,C0113,C01130001,1968524,25,20141128010152,http://tong.visitkorea.or.kr/cms/resource/96/678896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/678896_image3_1.jpg,Type3,127.8040048886,34.5916329613,6,20230810101355,13,,여수 앞바다에 펼쳐진 크고 작은 섬들,
60,,,34,,C01,C0113,C01130001,1938170,25,20140730230921,,,,126.6042685029,36.7734922271,7,20230808104452,7,,역사의 숨결따라 바다를 달리다,
61,,,37,,C01,C0113,C01130001,2036076,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/72/2025972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2025972_image3_1.jpg,Type3,127.1495004912,35.8161863245,6,20240118174312,12,,역사의 향기 그윽한 전통마을 나홀로 여행 1,
62,,,31,,C01,C0113,C01130001,2020956,25,20150724223149,http://tong.visitkorea.or.kr/cms/resource/95/2002295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2002295_image3_1.jpg,Type3,126.8604770290,37.4390363919,,20230810093427,4,,역사의 흔적을 찾아 떠나는 광명 역사여행 코스,
63,,,31,,C01,C0113,C01130001,1997043,25,20150413194512,http://tong.visitkorea.or.kr/cms/resource/23/750423_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/750423_image3_1.jpg,Type3,127.6555589492,37.3928894614,6,20230808151018,20,,역사의 흔적을 찾아 떠나는 여주 탐방,
64,,,35,,C01,C0113,C01130001,1944408,25,20140827014041,http://tong.visitkorea.or.kr/cms/resource/35/898435_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/898435_image3_1.jpg,Type3,129.1280903746,36.5588434278,6,20230808162049,13,,영양의 문학동네를 찾아 떠나다,
65,,,35,,C01,C0113,C01130001,1949891,25,20140923022656,,,,128.7369030517,36.9312961805,4,20230811102443,8,,온화한 시골마을 봉화,
66,,,6,,C01,C0113,C01130001,1889309,25,20140124233644,http://tong.visitkorea.or.kr/cms/resource/05/1571805_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1571805_image3_1.jpg,Type3,129.0956929088,35.2016128368,,20230809141448,6,,우리나라 최대 규모의 산성을 걸어보자,
67,,,35,,C01,C0113,C01130001,1948723,25,20140918024509,http://tong.visitkorea.or.kr/cms/resource/45/1893645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1893645_image3_1.jpg,Type3,130.8983938108,37.4884949382,5,20230811102922,17,,울릉도에서 독도에 서다,
68,,,7,,C01,C0113,C01130001,1966894,25,20141121020312,http://tong.visitkorea.or.kr/cms/resource/62/1588262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1588262_image3_1.jpg,Type3,129.2409288104,35.6519094123,4,20230809142100,5,,울주 문화유산 코스 1,
69,,,7,,C01,C0113,C01130001,1966898,25,20141121020707,http://tong.visitkorea.or.kr/cms/resource/24/217724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/217724_image3_1.jpg,Type3,129.0323923639,35.6210200960,4,20230810092934,5,,울주 문화유산 코스 2,
70,,,32,,C01,C0113,C01130001,1855111,25,20131101001241,http://tong.visitkorea.or.kr/cms/resource/00/754900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/754900_image3_1.jpg,Type3,127.9504669437,37.3478306806,,20230810162054,9,,원주에서 만나는 역사와 문학의 향기,
71,,,2,,C01,C0113,C01130001,1886015,25,20140116233021,http://tong.visitkorea.or.kr/cms/resource/92/1193592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1193592_image2_1.jpg,Type3,126.6211117455,37.4746002426,6,20230810143726,10,,인천의 근현대의 흔적을 만나다,
72,,,36,,C01,C0113,C01130001,1855468,25,20131102014427,,,,128.6052470921,35.4973539196,,20230811093113,7,,"임진왜란의 영웅, 사명대사를 만나다",
73,,,31,,C01,C0113,C01130001,1874904,25,20131221003715,http://tong.visitkorea.or.kr/cms/resource/20/765620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/765620_image3_1.jpg,Type3,127.1767420667,37.7528333807,7,20230810103753,9,,자연 속에 깃든 남양주 역사기행,
74,,,35,,C01,C0113,C01130001,2514399,25,20171107194239,http://tong.visitkorea.or.kr/cms/resource/90/2492590_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2492590_image2_1.JPG,Type3,128.2550542310,36.4532335106,,20230825135415,9,,자전거와 함께하는 풍경여행!,
75,,,35,,C01,C0113,C01130001,1943412,25,20140826010508,http://tong.visitkorea.or.kr/cms/resource/58/689058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/689058_image3_1.jpg,Type3,128.5800894438,36.9254188823,5,20230809134305,14,,조용한 영주의 서원과 고찰을 찾아서,
76,,,37,,C01,C0113,C01130001,1857208,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/77/1603977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1603977_image3_1.jpg,Type3,126.9866706994,35.8102091890,,20240118174312,3,,"지평선의 고장, 김제의 들녘을 가다",
77,,,37,,C01,C0113,C01130001,1874010,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/12/1605112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1605112_image3_1.jpg,Type3,127.2870871879,36.0663296796,6,20240118174312,8,,진정한 마음자리를 찾아가는 완주 사찰 기행,
78,,,33,,C01,C0113,C01130001,1887343,25,20140120232447,http://tong.visitkorea.or.kr/cms/resource/27/1330027_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1330027_image3_1.jpg,Type3,127.3408641146,36.8400281033,6,20230808161754,8,,천 년의 역사를 간직한 다리를 건너다,
79,,,35,,C01,C0113,C01130001,1854200,25,20131030004249,http://tong.visitkorea.or.kr/cms/resource/49/202649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/202649_image3_1.jpg,Type3,129.2202505546,35.8305555475,,20230811141742,2,,천년 전 신라인들을 만나다,
80,,,34,,C01,C0113,C01130001,1889547,25,20140127194728,,,,126.5488417988,36.7129010308,7,20230811093533,7,,천수만의 자연을 체험하다,
81,,,33,,C01,C0113,C01130001,2381377,25,20160429040504,http://tong.visitkorea.or.kr/cms/resource/49/2026149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2026149_image3_1.jpg,Type3,128.1064859531,37.1664711754,6,20230811141709,7,,천주교와 위정척사 정신이 마주한 제천,
82,,,33,,C01,C0113,C01130001,1959206,25,20141023015730,,,,127.9300212102,36.9755037778,,20230808155637,11,,충주 시장을 걸으며 만나는 삶의 이야기,
83,,,1,,C01,C0113,C01130001,2383723,25,20160513232838,http://tong.visitkorea.or.kr/cms/resource/68/2005768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2005768_image3_1.jpg,Type3,126.9673551116,37.5756752063,6,20230809142519,,,"태조 이성계, 조선을 건국하고 종묘와 사직을 세우다",
84,,,4,,C01,C0113,C01130001,1873313,25,20131218233757,http://tong.visitkorea.or.kr/cms/resource/96/898396_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/898396_image3_1.jpg,Type3,128.7009673696,35.9656138873,6,20230809093502,4,,팔공산 구석구석 숨은 매력 속으로,
85,,,35,,C01,C0113,C01130001,1853974,25,20131029015538,http://tong.visitkorea.or.kr/cms/resource/59/655759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/655759_image3_1.jpg,Type3,128.7786860980,35.9451759793,8,20230810091654,1,,팔공산 자락 부처의 자비를 만나다,
86,,,38,,C01,C0113,C01130001,2365338,25,20160129195712,http://tong.visitkorea.or.kr/cms/resource/68/676368_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/676368_image3_1.jpg,Type3,126.7203752147,35.0294125943,6,20230808140851,6,,평야 넒은 호남땅의 나주로 마실가자!,
87,,,35,,C01,C0113,C01130001,1874686,25,20131220223220,http://tong.visitkorea.or.kr/cms/resource/48/594248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/594248_image3_1.jpg,Type3,130.8990521975,37.4851064510,5,20230810100747,17,,하루 만에 다녀오는 울릉도 한바퀴!,
88,,,31,,C01,C0113,C01130001,2037232,25,20151030175408,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image3_1.jpg,Type3,127.3021525359,37.5712067737,,20230811103643,9,,한강에 기대 선현을 추억하다.,
89,,,36,,C01,C0113,C01130001,1853963,25,20131029012059,http://tong.visitkorea.or.kr/cms/resource/63/749563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/749563_image3_1.jpg,Type3,128.6644788978,34.7414314203,,20230810093659,1,,한려해상국립공원의 비경을 만나다,
90,,,1,,C01,C0113,C01130001,1889319,25,20140124235246,http://tong.visitkorea.or.kr/cms/resource/81/1569281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1569281_image3_1.jpg,Type3,126.9855423744,37.5745534411,3,20230811100228,23,,한양의 500년 도읍을 거닐다,
91,,,35,,C01,C0113,C01130001,1855936,25,20131106003951,http://tong.visitkorea.or.kr/cms/resource/85/592185_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/592185_image3_1.jpg,Type3,128.0045303511,36.1157424022,,20230809164355,6,,험준한 산자락에 숨은 천년고찰을 만나다,
92,,,35,,C01,C0113,C01130001,1945206,25,20140829022115,http://tong.visitkorea.or.kr/cms/resource/41/682341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/682341_image3_1.jpg,Type3,129.5666575351,36.0769426512,6,20230810093340,23,,호미곶에 해맞으러 가자,
93,,,31,,C01,C0113,C01130001,1887641,25,20140122010249,http://tong.visitkorea.or.kr/cms/resource/21/755321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/755321_image3_1.jpg,Type3,126.9209554194,37.4189731314,7,20230810144303,17,,혼자 걷는 것이 어색하지 않은 도심 속 산책,
94,,,1,,C01,C0113,C01130001,2018415,25,20150717232046,http://tong.visitkorea.or.kr/cms/resource/79/2017879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2017879_image3_1.jpg,Type3,126.9557284701,37.5729669793,6,20230809132531,14,,혼자만의 시간이 필요할 때 떠나는 도심 속 나홀로 여행,
