,name,rate,review
33,강주 해바라기 마을,,"매년 함안에서 열리는 강주해바라기마을 축제에 다녀왔었어요~^^ 

날은 더웠지만 저렇게 노란 우산을 빌려주셔서 햇빛도 가리고 소품으로도 잘 활용했네요^^ 

함안 구석구석 가볼 만한 곳들이 참 많은거 같아요 ^^ "
34,강주 해바라기 마을,,"해바라기마을 축제 입장료 2000원 입니다
앞에서 교통 관리도 해주시고 주차장도 꽤 많고 셔틀도 있지만 사람이 워낙 몰리다 보니 복잡하긴 하네요

작년 사진이랑 비교해보니 훨씬 해바라기가 크고 예뻤습니다. 다만 사람이 너무 많아 사진 찍으려면 사람들 다 지나간 타이밍을 노려야겠네요. 

해바라기가 넓게 펴있긴한데 1군데 정도 볼만하고 그 까지 가는 길은 노점상 같은 곳이었습니다. 화장실은 식당 화장실 깨끗하고 좋았구요

입장료가 있긴 하지만 관리 차원에서 받는 것도 괜찮은 것 같고 계속 확장하고 있는 것 같은데 잘 발전해 랜드마크 같이 되었으면 좋겠네요"
35,강주 해바라기 마을,,"해바라기 보고싶어서 급방문했는데
사람이 어마어마 하네요 ㅎㅎ
비온뒤라 땅이 질고
벌들이 많았어요
더우니 단단히 준비하고 가시길 추천드려요
해바라기는 너무너무 예뻤어요 ^^"
36,강주 해바라기 마을,,해바라기 축제 늦게 갔더니(2023.07.16) 오랜 장마로 해라기 꽃 낙화가 빨리되어 아쉽게 내년을 기약하고 ᆢ
37,강주 해바라기 마을,,행사가 거의 끝나가는 시점이라 꽃이 많이 져서 아쉬웠어요ㅠ 
38,강주 해바라기 마을,,입장권 2천원~  노란 우산도 빌려주고 해바라기가 엄청 예쁘고 많이 피어있어서 좋았음
39,강주 해바라기 마을,,노을진 해바라기 보너갔지만.. 실패!!
40,강주 해바라기 마을,,사람많았지만 관리하시는 분들이 많아서 안전했어요
41,강주 해바라기 마을,,"입장료 2000원 

아름다워라 "
42,강주 해바라기 마을,,"입장료 2천원씩 있어요 ~
너무 더워요ㅠㅜㅜㅜㅜㅜ 
해바라기는 예쁜데 넘 더움 ㅠ"
43,강화 원도심 스토리워크,,주말이라 가족 단위 참여자들이 있었는데..아이들과 함께 하니까 아이들 눈높이로 해설을 구성하면 좋겠다는 생각이 듭니다. 어른들이 들어도 헷갈리는 설명도 있어서 조금 아쉬웠지만 그래도 새로운 역사사실을 알게되는 유익한 시간이였습니다.
44,강화 원도심 스토리워크,,해설사님의 자세하고 친철한 해설덕에 시간 가는 줄 모를 유익한 시간 보냈습니다 ^^
45,강화 원도심 스토리워크,,해설사님의 재미있는 해설 덕분에 더 재미있게 강화여행했어요~~^^. 듣고 알고 보니 더 좋았어요!👍
46,강화 원도심 스토리워크,,가족들과 좋은 날에 강화도 여행! 도보 해설사분이 일본인 여사님이셨는데 우리말도 잘하시고 설명도 잘해 주셔서 한시간 반동안 날이 더웠어도 너무 즐거운 경험이었습니다. 기억에 오래 남을 것 같아요^^
47,강화 원도심 스토리워크,,해설사님 덕분에 1시간이 유익했습니다. 아름다운 우리 문화유산 최고예요.
48,강화 원도심 스토리워크,,"너무좋아요! 전 강화도에 진짜 이렇게 역사적인 곳이 있는지 몰랐어요😳😳😳 조곤조곤하게 역사 이야기잘해주시고 친절해요. 무료임에도 불구하고 아는게 너무 많으시고 설명도 너무 좋아요. 이 투어 덕분에 다른 국내여행가서도 문화해설사분이 해주시는 투어를 들어보고싶어졌어요🤗 
 마지막에 추천해주신 음식점도 맛있어서 좋았습니당! "
49,강화 원도심 스토리워크,,"용흥궁, 한옥 강화성당 모두 넘 인상적이었고, 해설사님 설명 덕분에 이해도 상승~! 더 기억에 남았어요~^^"
50,강화 원도심 스토리워크,,"강화하면 떠오르는 것은? 역사와 문화 아름다운 경치, 그리고 맛있는 먹거리...등이었어요.
그래서 자주 찾아오는 곳인데...
이번에 뉴질랜드에서 동생과 조카들을 데리고 용흥궁 해설사 선생님과 함께 투어를 했는데...천년의 역사와 문화를 자세히, 흥미롭게 설명해주셔서 주셔서 뜻깊은 여행을 했습니다. 감사드리며..
강화군의 지역사랑과 홍보에 큰 박수를 보냅니다."
51,강화 원도심 스토리워크,,강화원도심의 역사유적지에 대한 로컬의 애벙어린 설명이 너무 유익하고 즐거웠습니다ㅎㅎㅎ
52,강화 원도심 스토리워크,,일요일 오전 10시 30분 이였는데 춥고 이른시간이라 저 혼자 신청했는데도 열심히 설명해주셔서 정말 감사드립니다  역사를 알고 돌아다니니 좋았습니다
53,강화 화개산 모노레일,,"화개산 정상에 있는 
스카이워크를 가기위해서 걸어가도되지만 모노레일을 타고 천천히 올라면서 화개정원을 볼수있어서 좋았다.놀이기구타는기분도나고 동심으로돌아간듯 나중에 손주데리고와서태워주고싶은생각.스카이워크는 무섭지만 날만좋으면 북한땅도볼수있다는데 미세먼지때문에 쫌아쉬웠지만 그래도 잼있었다는~~"
54,강화 화개산 모노레일,,"모노레일이 스릴있어요.
탑승까지 좀 기다리기는 했는데
스카이전망대 도착하니 우와~~
어르신들이 모노레일 타시고 좋아하셨고
스카이워크를 걸으실때는 유리라 아슬아슬 더 즐기신듯보입니다.
모노레일 강추입니다.
화개정원은 어르신들 다리 불편하셔서 산책을 못했는데, 꼭 다음을 기약해봅니다."
55,강화 화개산 모노레일,,"화개정원  입장을 하면 전망대까지 걸어올라갈 수도 있고 모노레일을 이용할 수 있답니다
모노레일 요금은 별도예요
모노레일 이용했는데 편도 20분정도 걸리구요
천천히 움직이기 때문에 연세드신분들 이용하기 좋은것 같아요
편하게 구경 잘 하고 왔습니다
스카이 워크  정말 멋지네요
전망 너무 좋아요
날씨 좋을때 가면  굿"
56,강화 화개산 모노레일,,"화개정원은 군에서 모노레일은 민간사업자이기에 각각 매표를 해야 하는 단점이 있지만 각각의 사용료를 지불하더라도 올라간 값어치를 하는 전망대입니다. 교동도의 모든 전망을 바라볼 수 있는 전망대는 정말 멋진 전망을 제공하고, 유리로 된 스카이워킹은 발가락이 간질간질하는 재미를 선사합니다. 전망대 안에 편히 앉아 전망을 볼 수 있는 공간과 카페도 존재합니다.
시간이 넉넉하다면 화개정원을 거닐며 걸어 올라갈 수도 있는데 대략 편도 1시간 정도 걸리는 코스일 것 같아 봄에 꽃이 피면 굳이 모노레일이 아니라 걸어서라도 올라도 좋을 것 같습니다."
57,강화 화개산 모노레일,,"교동도 다리건너가니 좋고 꽃정원과 모노레일도 타고 솥뚜껑 사진 찍,고 강화쌀도 주는 이벤트도 하네요 즐긔운, 나들이 입니다

"
58,강화 화개산 모노레일,,"입장료별도  모노레일별도 예요.
편도는 안되고 왕복20분+20분 소요
사전예약없이 방문하셔야해요!
기다리는동안 공원산책~ㅋㅋ 조선10대왕
(연산군 유배지) 아이들 역사공부 했어요.
연산군뿐만아니라 왕족들 유배는  강화교동으로 왔더라구요."
59,강화 화개산 모노레일,,"모노레일 오랜만에 타 보아서 인지 신선 했어요
사람들도  북적이지  않고 좋아요 
자연풍경이 아름답네요 "
60,강화 화개산 모노레일,,"일요일이지만 떠날 때 날이 궂어서 방문객이 평소보다 적지 않을까 기대하며 찾은 곳. 그런데 도착하자 날이 개이면서 교동도 건너 황해도가 바로 보이더군요. 육안으로도 건물이 확인될 정도로 가깝다는 게 신기했고, 꽤 높은 곳까지 올라와있다는 걸 알았네요. 모노레일 왕복 12,000원이면 경험해볼만하다 생각되고, 전망대에서 내려다본 전경은 그야말로 장관이었습니다. 겨울철이라 바람이 꽤나 세서 옷 단단히 입고 가세요."
61,강화 화개산 모노레일,,설명절때 가족들하고 교동에 내려간김에 화개정원까지 둘러보았는데 넘 즐건시간였어요! 비록 지금 같은 계절엔 정원에 초록초록한 식물들이 없어 아쉬웠지만 안가보신 분들은 꼬~옥 한번 가보시길 추천요! 글구 모노레일 타면 소음이 생각보단 크다는거^^ 또 느린것같지만 어린아이 및 어르신들에겐 전망대까지 걷기엔 힘들것 같아 이용하시는게 편할것 같아요! 
62,강화 화개산 모노레일,,"모노레일 속도가 생각보다 매우 느리더라구요
모노레일타고 정상에 올라가니 뷰도 좋았어요"
63,강화도 자연체험농장,,"엑티비티를 즐기고 싶어서 네이버 예약 후 방문했습니다! 동물 먹이주기 체험은 동물들이 너무 귀여워서 반했어요!!!!!
사륜바이크는 강사님도 너무 친절하고 유머러스하셔서 50분이 순식간에 지나갔습니당!ㅋㅋㅋ
사진도 운전하고 산속에서 2번 포토타임해주시는데 열정적으로 사진 찍어주세요!ㅋㅋ 덕분에 이쁜 사진, 추억 남기고 갑니다ㅎㅎ 다음에 강화도 오면 재방문 100% 예정입니당! 루지보다 스릴도 넘치고 너무 재밌었어요♡"
64,강화도 자연체험농장,,겁 많은 6살 아이랑 엄마랑 체험했어요. 엄마는 평소에 말 타보고 싶어서 무서움이 없었는데 6살 아이는 처음 말 타보는 거라 엄청 무서워했는데 유쾌하신 외국인 선생님이 아이 긴장을 잘 풀어주셔서 말에 올라 탈 수 있었습니다. 아이를 재미있게 해주시고 긴장도 풀어주셔서 즐거운 체험을 할 수 있었고 기념촬영도 해주셔서 너무 감사했어요. 한국말도 잘하시고 친절하셔서 좋았습니다. 아이가 선생님 칭찬에 자존감이 올라가서 여행중에 가장 기억에 남는 일이라며 다음에 또 타보고 싶다고 하네요. 다음번 방문때도 뵐 수 있으면 좋겠네요. 감사합니다
65,강화도 자연체험농장,,"승마 처험을 아이랑 같이 예약했어요~^^
승마하기 전에 말들이랑 친근함 가지기 위해 당근도 먹여줬고요. 승마시간도 재밌었고 그 이후에 작은 동물농장도 구경해보고 즐거운 시간을 보냈어요~ 
사장님이 엄청 친절하시고 잘해줘서 고마웠어요^^
다음에 강화도 갈 기회가 있으면 또 가고 싶어요~"
66,강화도 자연체험농장,,"너무 친절하시고 재밌었어요ㅠㅠㅠㅠ
생각보다 말이 많이 커서 무서웠는데 선생님과 함께 해서 안전하고 재밌게 잘 탔습니당❣️❣️"
67,강화도 자연체험농장,,"ATV 재미있게 이용했습니다~! 강사님이 쉽고 재밌게 가르쳐주셔서 시간 가는 줄 모르고 즐겼네요. 안전수칙 잘 확인하고 무리한 주행, 과속같은 거만 피하면 안전하게 이용할 수 있습니다😁"
68,강화도 자연체험농장,,"아들이 너무 좋아했어요❤️
겁쟁이에 낯까지가려서 잘탈까 걱정했는데
사장님의 입담 덕분에 낯가릴틈없이 탑승ㅋㅋㅋ
실내9바퀴 코스로 예약했는데 안내린다그래서..
실외까지 타는걸로 업그레이드까지 했답니다😂
사륜오토바이도 너무너무너무 재밌었어요😆
다시 재방문 예정입니다~~~"
69,강화도 자연체험농장,,친절한 설명과 함께 아이가 무섭지 않도록 지도해주셔서 잘 적응 후 실외 체험을 할 수 있었어요! 감사합니다❤승마 체험 후 동물들과 친해질 수 있도록 먹이체험도 있어서 아이와 함께 즐거운 시간이었답니다 다음엔 사륜구동 도전해보고 싶어요 ㅎㅎ
70,강화도 자연체험농장,,아이들 겨울 방학이라 체험거리 찾다가 우연히 발견하여 찾아간곳 대표님께서 매우 친절히 에스코트를 해주셔서 17개월 딸램이부터 7살 둘째 11살 첫째 11살 조카 까지 매우매우 재미있게 안전하게 잘 탔습니다 17개월 딸램이 태울까 말까 고민하던중 대표님께서 잘 에스코트 해주셔서 막둥이도 잘 탔습니다 오랜만에 말을 타니 몸이 개운하고 척추와 목이 기립되는 기분이어 상쾌했습니다 여 실장님께서도 아이들 잘 보살펴 주시고 사진도 찍어주시고 매우 친절하셨습니다 100점 만점에 200점 드립니다 더욱 번창하세요 ^^
71,강화도 자연체험농장,,"아이들과 강화도로 겨울휴가 갔다가 방문했어요~
벌써 3번째 방문이네요~
아이들이 말 타는 것도 너무 좋아하고 동물들 먹이주는것도 너무 즐거워해서 좋았어요~
언제가 될 지 모르겠지만 또 방문하겠습니다"
72,강화도 자연체험농장,,"우와... 리뷰가 너무 좋길래 반신반의하는 생각으로 여자친구랑 놀러갔는데 대박이네요👍
친절한 서비스는 기본 사륜오토바이, 승마, 동물먹이주기 체험 등 다양한 놀거리로 커플들끼리
데이트로도 가족끼리 나들이 오기도 너무 좋은것같아요ㅠㅜ덕분에 여자친구랑 놀러와서 잊지 못할 행복한 추억 너무 잘 쌓고 갑니다 감사합니다😄
"
73,거차뻘배마을,,"잔치국수 맛있게 먹었습니다. 
"
74,거차뻘배마을,,"순천만 거차  마을    맛집
갯뻘 체험도 가능하네요

남파랑길에끝에 식당이  잘없어요
거차에  맛식당ㅇㅣ  있어서  좋아요
3명이서   낚지볶음  먹었어요  낚지도 푸짐
잔치국수는 추가  깔끔시원했어요
※※※시골맛집  추천드려요※※※※※"
75,거차뻘배마을,,친절해요 
76,거차뻘배마을,,친절해요 
77,거차뻘배마을,,할만한데 끝나니 지치네요
78,거차뻘배마을,,재밌어요
79,거차뻘배마을,,나들이길에 애점이 있어서 좋아요
80,거차뻘배마을,,뻘장을 잘 가꾸어 놓았어요.
81,거차뻘배마을,,아이들 뻘에서 놀고 민박 식사도 돼요
82,거차뻘배마을,,음식이 맛있어요
83,경기전 옆 사진관,,작가님이 사진을 정말 잘 찍어주십니다👍👍
84,경기전 옆 사진관,,"매년 결혼기념일을 기록하고싶어서 첫 기념일 사진을 어디서 찍을까 찾다가 방문하게됐는데
너무 만족스러워서 내년 기념일에도 방문하고싶어요🫶🏻"
85,경기전 옆 사진관,,사진 엄청 잘 나왔고 다들 마음에 들어했어요!! 예약이 많은 것 같은데 분위기도 편하고 너무 친절하셨어요!! 가격도 저렴한 편이라 다음에도 여기 와서 찍고 싶어요~! 좋은 사진 감사합니다
86,경기전 옆 사진관,,"사장님 엄청 감사해요~~
수정은 많이 한거 같은데..
내모습이고~~ㅋㅋㅋ
사장님수정은 마법입니다~~~^^
"
87,경기전 옆 사진관,,전주 사시는 분들 꼭! 꼭!!! 꼭! 여기서 가족 사진 찍으세요!! 사진도 잘 찍으시고 정말 너~~~~무 친절하신데다가 보정도 엄청 잘하세요 😭👍👍 시간이 없어서 카톡으로 수정받아봤는데 따로 말씀 못드리고 갔는데도 꼼꼼하게 보정해주셔서 수정 부탁 드릴게 거의 없었어요.. 정말 센스 좋으십니다 🥹 가격도 합리적이라 가족들 모두 좋은 추억 남기면서 결제까지 기분 좋았네요 😁😁 저는 서울 사는데 나중에 중요한 사진 찍어야할 때 또 전주가서 찍고 싶습니다 ㅎㅎㅎㅎ 너무 감사합니다!
88,경기전 옆 사진관,,"예약을 못하고 갔는데, 많이 기다리지 않고 금방 촬영할 수 있었어요 (평일 저녁 가까운 시간이었어요), 속도도 빠르고 촬영도 보정도 GOD급👍 또 기록하러 올게요"
89,경기전 옆 사진관,,사전예약 없이 방문했지만 운이 좋아 바로 촬영가능했네요 기념일마다 자주 찾아올거같아요 사진 잘 찍어주셔서 감사합니다 ㅎㅎ
90,경기전 옆 사진관,,사진 잘 나왔어요 ㅎㅎ
91,경기전 옆 사진관,,아이가 백일이라 먼가는 찍어주고는 싶은데 정말 아이 키우면서 사진찍는 시간도 정말 내기 힘든부분도 있는거 같아요.  사진관을 찾다가 정말 제가 맘에 든 사진관을 찾게되었어요. 그래서 와이프에게 말을했더니 와이프도 맘에든다며 예약을 했어요. 예약 당일 친절하신 잘생긴 사장님이 잘알아서 설명해주셨고 정말 빠르고 간결하게 사진을 찍고 픽을해서 뽑았는데 진짜 맘에 들었어요. 사장님이 정말 손도 빠르시더라구요. 이렇게 마음에 든 사진관은 정말 오랜만리였던거 같아요. 매년마다 찍을 생각이 들었어요~ 친절히 잘 해주셔서 감사합니다^^ 
92,경기전 옆 사진관,,"전주여행 올때마다 찍는 사진관입니다 ㅎㅎ 
너무 좋습니다!!!!👍👍👍"
93,경기해양안전체험관,,"체험 프로그램이 매우 알차게 구성되어있어 대만족입니다. 선박운항 체험을 했는데, 선장 조타석 등에 앉아 화면을 보며 직접 운항을 해보니 아이들이 정말 재미있어 했습니다. 미리 예약하고 꼭 방문하시길!!"
94,경기해양안전체험관,,미취학아동보다는 글을 읽을줄아는 학생들이 체험하기에 너무너무 좋은 프로그램인거같아요!
95,경기해양안전체험관,,아들 데리고 해양안전체험 했습니다. 시설도 깔끔하고 무엇보다 직원분들이 정말 친절하고 꼼꼼하게 가이드를 잘 해주시네요 덕분에 좋은 시간 보내고 갑니다 ^^
96,경기해양안전체험관,,"해양 생존 체험 했는데 몰랐던 것들도 많이 알게 되고 생존 수영도 배우고 너무 알찬 2시간이었고 강사님들도 너무 친절하고 좋았어요 시설도 깨끗하고 좋았습니다 다만 편의시설은 편의점뿐이었는데 편의점에 물건이 별로 없어서 편의점이라는 이름이 아까울 정도 였어요 좀 일찍 가서 주변에서 먹고 쉬었다 가는게 좋을듯 합니다
체험은 너무 좋았어서 다음에는 다른 체험도 받고 싶네요"
97,경기해양안전체험관,,아이들이좋아해요~~
98,경기해양안전체험관,,보호자 동반해 아이에게 중요한 교육 및 체험이 되어서 뜻깊은 시간이었어요. 참여하지 않는 일행은 기다리는 동안에 시간을 보낼 곳이 마땅찮아 아쉬웠지만 다른 테마의 교육도 참여해 볼 예정입니다. 
99,경기해양안전체험관,,"어른들에게도 
아이들에게도

꼭 추천하고 싶습니다

다양한 프로그램들이 있지만 모두 
알찬 프로그램이라

도장깨기 하듯 예약해서 체험중인데
반복해서 체험해도 좋을거 같아요
"
100,경기해양안전체험관,,스스로 살아남는 법을 배우는 체험관!이번엔 수조처험을 다녀왔는데요 아이들에게 너무 유익한 시갼들이었습니다. 작년엔 일반체험 세개를 모두 마쳤었거든요..^^나머지 수조체험 두개도 곧 할 예정입니다.
101,경기해양안전체험관,,"설명해주시는 선생님 너무 좋아요^^!
아이가 체험도 재미있게 할수있게 도외주셔서 너무 만족했습니다^^
적은시간도 아니였지만, 너무 알찼어요!
나중엔 둘째도 좀더크면 데려오려합니다🙂"
102,경기해양안전체험관,,"알찬수업너무좋았어요!!
수업이 아니더라도 차분히 더 둘러볼 시간 있었으면 좋겠어요~"
103,계동배렴가옥,,연휴에도 여시고 친절해요!
104,계동배렴가옥,,주변에 산책하면서 갈 곳이 많아 지나가는 길에 들러서 구경하고 가면 좋아요. 한옥이 참 좋네요. 평온해져요😊
105,계동배렴가옥,,맛짱
106,계동배렴가옥,,저렴행ᆢ
107,계동배렴가옥,,.
108,고구려목장,,"하루에 한 타임 (10시 반 부터 2시까지) 10팀 정도만 예약 받아 운영하는 곳이라 복잡하지 않고 좋았던 내돈 내산 찐 체험 후기를 전해 봅니다

버터만들기, 트렉터 타기, 피자 만들기, 소 여물주기, 송아지 우유 주기, 그리고 넓은 잔디밭에서 뛰어 놀기 까지 하루종일 놀거리 가득해요~

체험 끝나고 이후 시간은 얼마든지 자유롭게 놀다 갈 수 있어서 놀 준비 단단하게 하고 가면 되는 곳 이에요!!

목장주 사장님 처음부터 끝까지 즐겁게 체험 진행해 주셔서 정말 감사했어요 

아이들 그날 즐겁게 놀고 에너지 다 빼고 골아떨어졌고요~

대대대대만족하고 또 가고 싶어요 !!!

못다한 후기는 블로그에서 계속 됩니다 ㅋㅋ
https://m.blog.naver.com/roolroo7/223413980269"
109,고구려목장,,"오후 패키지 괜찮은거 같아요
같이 운영하는 카페가  있는데 은근히 필수관광코스같은 기분이 들긴한데 뭐 어차피 딱 커피수혈 필요할때 가니깐 괜찮아요
오후 가기전 들러 피자랑 스파게티 먹고 오후 가서 체험하면 딱인듯요
생일이었는데 재밌게 잘체험하고 왔어요"
110,고구려목장,,"데이트 목적으로 방문했는데 너무 재밌었어요
다른 팀은 다 가족 단위긴 했지만 커플이 하기에도 커리큘럼이 좋았습니다! 구워먹는 치즈가 일단 넘넘 맛있어서 더 구매하고 싶어용
다른 목장보다 너무 깔끔하고 쾌적해서 재방문하고 싶어요"
111,고구려목장,,"날씨도 너무 좋은날 오랜만에 아이들과 함께했습니다
너무 알차고 즐거운 하루였습니다^^
만들어온 버터로 저녁에 전복구이 해먹으니 맛있었어요~
아이가 또 가자고 하네요^^"
112,고구려목장,,"엄마들 사이에서 유명한 고구려목장 다녀왔어요~ 
예약오픈일에 대기하고있다가 바로 예약했고,
대표님이 직접 하나부터 열까지 다 설명해주시고 안내해주셔서
목장에 대해 쉽고 재미있게 알게되었어요!! 
송아지 우유주기도 너무 신선하고 유익한 경험이였어요~"
113,고구려목장,,"지금껏 다녀본 체험중에 제일 마음에 들었습니다.

친절하고 부드럽게 운영하시는 사장님

버터 만들기 , 피자 만들기 모두 재밌고 맛있어요

카페에서 스파게티도 맛있었습니다.

소 먹이주기 및 송아지 우유주기도 재밌었어요

암튼 너무 마음에 들었던 체험이에요

강추합니다."
114,고구려목장,,예상보다 더 유익했어요~ 사장님께서 반나절 내내 방문객들 케어해주시고 즐거운시간되도록 많이 애써주십니다 ^^ 여러타임 받지않고 소인원으로 운영해주시는 것도 감사하고 주말동안 좋은 추억만들었어요 
115,고구려목장,,"하루에 한번만 운영해서 
10시 반에 가서 하루 종일 놀 수 있어요 
치즈만들기할때 설명도 너무 재미있게 해주시고, 최성능 고구려목장 차로 이동할 때도 너무 잼있어요
완전 베스트 드라이버 이십니다 !!^^
피자 만들기 마치고 먹이주기까지 하고 난 뒤 잔디밭에서 하루 종일 놀 수 있어요 
원두막도 있어서 아이들 데리고 가기에 이 만큼 좋은 곳이 없답니다 ❤️"
116,고구려목장,,첫째둘째 모두 즐거워한 체험이었습니다. 버터만들기는  서로 기계를 돌리겠다고 첫째와 둘째사이의 신경전이 있긴했지만 만든 버터로 구워먹는 연어는 꿀맛이네요~^^  직접만든 피자도 맛있고 같이주문한 파스타커피도 맛있었어요.   주인장아저씨의 설명도  재미있었고  마지막  신발던지기 가족이벤트도 너무좋았습니다!! 아메리카노와 요거트 맛나게 잘먹었습니다~  너무도 알찬체험 대만족입니다!!^^
117,고구려목장,,"정말 알차고 너무너무 재미있었던 체험이었어요👍🏼 아이가 트랙터 다시 타고 싶다고 ㅎㅎㅎㅎㅎ버터도 피자도 건초주기 우유주기 시간 하나 아깝지 않은 즐거움을 느끼고 와서 주변에 소개 많이 했습니다😆
"
118,고래사진관 필름현상소,,설명도 넘 친절히 해주시고 셀프 스캔하는 경험이 새롭기도 하고 재밌어요!! 
119,고래사진관 필름현상소,,"현상 처음 해보는데, 직원분들도 정말 친절하시고, 영상으로도 설명이 제공되어서 잘 끝낼 수 있었습니다! 다음 현상때도 올게요..!!"
120,고래사진관 필름현상소,,"처음으로 찍은 필름 사진 셀프스캔을 하러 지인 추천으로 들른 곳입니다. 전체적으로 설명이 잘 되어있고 아기자기, 레트로한 공간이네요. 처음이라 잘 모르는데도 친절히 설명해주시고 안내영상 자료도 만들어주셔서 좋았습니다👍🏻👍🏻"
121,고래사진관 필름현상소,,친절하고 좋아요:)🎞🖤
122,고래사진관 필름현상소,,"12시에 오픈하는데 12시 전부터 사람들이 줄 서있었어요. 직접 색감 조절을 할 수 있고 사진을 빠르게 받을 수 있어서 인기가 많은 것 같습니다.
첫 방문이었는데 친절하게 알려주셔서 감사합니다!!"
123,고래사진관 필름현상소,,"사진 스캔하려고 방문했어요!
처음 방문해서 잘 모르는데 친절하게 알려주시고 공간도 갬성있어서 너무 좋아요💜"
124,고래사진관 필름현상소,,분위기도 좋고 다들 너무 친절하십니다
125,고래사진관 필름현상소,,빠르고 현상 잘 해주세요
126,고래사진관 필름현상소,,항상 셀프스캔으로 이용하고 있습니다:)
127,고래사진관 필름현상소,,"이번에 필름카메라 처음 사용해보고
인화하러 왔어요! ㅎㅎ 가격도 저렴하고
셀프로 스캔하는데 재밌네요 "
