,name,naverURL
37,강릉 동부시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EB%8F%99%EB%B6%80%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
38,강릉 서부시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%84%9C%EB%B6%80%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
39,강릉 조이너스,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%A1%B0%EC%9D%B4%EB%84%88%EC%8A%A4/place/1818091503?c=13.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
40,강릉 주문진수산시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%A3%BC%EB%AC%B8%EC%A7%84%EC%88%98%EC%82%B0%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
41,강릉 주문진종합시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%A3%BC%EB%AC%B8%EC%A7%84%EC%A2%85%ED%95%A9%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
42,강릉 중앙시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%20%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
43,강릉OFS (아디다스),"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89OFS%20%28%EC%95%84%EB%94%94%EB%8B%A4%EC%8A%A4%29/place/33342526?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
44,강릉교동건어물,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EA%B5%90%EB%8F%99%EA%B1%B4%EC%96%B4%EB%AC%BC/?c=12.00,0,0,0,dh"
45,강릉나이키,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EB%82%98%EC%9D%B4%ED%82%A4/?c=13.00,0,0,0,dh"
46,강릉농산물새벽시장,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%EB%86%8D%EC%82%B0%EB%AC%BC%EC%83%88%EB%B2%BD%EC%8B%9C%EC%9E%A5/place/1037975431?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
47,강릉항회센터,"https://map.naver.com/p/search/%EA%B0%95%EB%A6%89%ED%95%AD%ED%9A%8C%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
48,강서농산물도매시장,"https://map.naver.com/p/search/%EA%B0%95%EC%84%9C%EB%86%8D%EC%82%B0%EB%AC%BC%EB%8F%84%EB%A7%A4%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
49,강진상설시장,"https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%EC%83%81%EC%84%A4%EC%8B%9C%EC%9E%A5/place/13347771?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
50,"강진시장  (4, 9일)","https://map.naver.com/p/search/%EA%B0%95%EC%A7%84%EC%8B%9C%EC%9E%A5%20%20%284%2C%209%EC%9D%BC%29/?c=15.00,0,0,0,dh"
51,강추낚시,"https://map.naver.com/p/search/%EA%B0%95%EC%B6%94%EB%82%9A%EC%8B%9C/place/1334104993?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
52,강화 인삼센터,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EC%9D%B8%EC%82%BC%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
53,강화 중앙시장,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
54,강화 풍물시장,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%20%ED%92%8D%EB%AC%BC%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
55,강화도파머스마켓,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%EB%8F%84%ED%8C%8C%EB%A8%B8%EC%8A%A4%EB%A7%88%EC%BC%93/?c=15.00,0,0,0,dh"
56,강화젓갈,"https://map.naver.com/p/search/%EA%B0%95%ED%99%94%EC%A0%93%EA%B0%88/?c=15.00,0,0,0,dh"
57,개금골목시장,"https://map.naver.com/p/search/%EA%B0%9C%EA%B8%88%EA%B3%A8%EB%AA%A9%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
58,개봉중앙시장,"https://map.naver.com/p/search/%EA%B0%9C%EB%B4%89%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5/?c=15.00,0,0,0,dh"
59,갤러리 가람,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%20%EA%B0%80%EB%9E%8C/?c=15.00,0,0,0,dh"
60,갤러리아 광교 파사쥬,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EA%B4%91%EA%B5%90%20%ED%8C%8C%EC%82%AC%EC%A5%AC/?c=15.00,0,0,0,dh"
61,갤러리아 백화점 (센터시티점),"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EB%B0%B1%ED%99%94%EC%A0%90%20%28%EC%84%BC%ED%84%B0%EC%8B%9C%ED%8B%B0%EC%A0%90%29/?c=15.00,0,0,0,dh"
62,갤러리아 백화점 (타임월드점),"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EB%B0%B1%ED%99%94%EC%A0%90%20%28%ED%83%80%EC%9E%84%EC%9B%94%EB%93%9C%EC%A0%90%29/?c=15.00,0,0,0,dh"
63,갤러리아 진주점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EC%A7%84%EC%A3%BC%EC%A0%90/?c=12.00,0,0,0,dh"
64,갤러리아명품관,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%EB%AA%85%ED%92%88%EA%B4%80/?c=15.00,0,0,0,dh"
65,갤러리아명품관 WEST,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%EB%AA%85%ED%92%88%EA%B4%80%20WEST/?c=15.00,0,0,0,dh"
66,갤러리아백화점 명품관,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%EB%B0%B1%ED%99%94%EC%A0%90%20%EB%AA%85%ED%92%88%EA%B4%80/?c=15.00,0,0,0,dh"
67,갤러리아백화점 타임월드점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%EB%B0%B1%ED%99%94%EC%A0%90%20%ED%83%80%EC%9E%84%EC%9B%94%EB%93%9C%EC%A0%90/?c=15.00,0,0,0,dh"
68,갤러리아어클락,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%EC%96%B4%ED%81%B4%EB%9D%BD/?c=15.00,0,0,0,dh"
69,갤러리안경 대치,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%88%EA%B2%BD%20%EB%8C%80%EC%B9%98/?c=15.00,0,0,0,dh"
70,갤러리어클락,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%96%B4%ED%81%B4%EB%9D%BD/?c=15.00,0,0,0,dh"
71,갤러리어클락 롯데 이천,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%96%B4%ED%81%B4%EB%9D%BD%20%EB%A1%AF%EB%8D%B0%20%EC%9D%B4%EC%B2%9C/?c=15.00,0,0,0,dh"
72,갤러리어클락 여주아울렛,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%96%B4%ED%81%B4%EB%9D%BD%20%EC%97%AC%EC%A3%BC%EC%95%84%EC%9A%B8%EB%A0%9B/?c=15.00,0,0,0,dh"
73,갤러리에이엠 가로수,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%97%90%EC%9D%B4%EC%97%A0%20%EA%B0%80%EB%A1%9C%EC%88%98/?c=15.00,0,0,0,dh"
74,갤럭시,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C/?c=13.00,0,0,0,dh"
75,갤럭시 AK 분당점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20AK%20%EB%B6%84%EB%8B%B9%EC%A0%90/?c=15.00,0,0,0,dh"
76,갤럭시 AK 수원점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20AK%20%EC%88%98%EC%9B%90%EC%A0%90/?c=15.00,0,0,0,dh"
77,갤럭시 갤러리아 대전점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EB%8C%80%EC%A0%84%EC%A0%90/?c=15.00,0,0,0,dh"
78,갤럭시 롯데 강남점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EA%B0%95%EB%82%A8%EC%A0%90/?c=15.00,0,0,0,dh"
79,갤럭시 롯데 관악점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EA%B4%80%EC%95%85%EC%A0%90/?c=15.00,0,0,0,dh"
80,갤럭시 롯데 광복점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EA%B4%91%EB%B3%B5%EC%A0%90/?c=15.00,0,0,0,dh"
81,갤럭시 롯데 김포점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EA%B9%80%ED%8F%AC%EC%A0%90/?c=15.00,0,0,0,dh"
82,갤럭시 롯데 노원점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EB%85%B8%EC%9B%90%EC%A0%90/?c=15.00,0,0,0,dh"
83,갤럭시 롯데 미아점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EB%AF%B8%EC%95%84%EC%A0%90/?c=15.00,0,0,0,dh"
84,갤럭시 롯데 본점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EB%B3%B8%EC%A0%90/?c=15.00,0,0,0,dh"
85,갤럭시 롯데 분당점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EB%B6%84%EB%8B%B9%EC%A0%90/?c=15.00,0,0,0,dh"
86,갤럭시 롯데 센텀시티점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%84%BC%ED%85%80%EC%8B%9C%ED%8B%B0%EC%A0%90/?c=15.00,0,0,0,dh"
87,갤럭시 롯데 스타시티점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%8A%A4%ED%83%80%EC%8B%9C%ED%8B%B0%EC%A0%90/?c=15.00,0,0,0,dh"
88,갤럭시 롯데 안산점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%95%88%EC%82%B0%EC%A0%90/?c=15.00,0,0,0,dh"
89,갤럭시 롯데 인천터미널점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%9D%B8%EC%B2%9C%ED%84%B0%EB%AF%B8%EB%84%90%EC%A0%90/?c=15.00,0,0,0,dh"
90,갤럭시 롯데 잠실점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%9E%A0%EC%8B%A4%EC%A0%90/?c=15.00,0,0,0,dh"
91,갤럭시 롯데 중동점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%A4%91%EB%8F%99%EC%A0%90/?c=15.00,0,0,0,dh"
92,갤럭시 롯데 청량리점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%EC%B2%AD%EB%9F%89%EB%A6%AC%EC%A0%90/?c=15.00,0,0,0,dh"
93,갤럭시 롯데 평촌점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%20%ED%8F%89%EC%B4%8C%EC%A0%90/?c=15.00,0,0,0,dh"
94,갤럭시 롯데몰 수원점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EB%AA%B0%20%EC%88%98%EC%9B%90%EC%A0%90/?c=15.00,0,0,0,dh"
95,갤럭시 롯데아울렛 기흥점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EC%95%84%EC%9A%B8%EB%A0%9B%20%EA%B8%B0%ED%9D%A5%EC%A0%90/place/1540526848?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
96,갤럭시 롯데아울렛 김해점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EC%95%84%EC%9A%B8%EB%A0%9B%20%EA%B9%80%ED%95%B4%EC%A0%90/?c=15.00,0,0,0,dh"
97,갤럭시 롯데아울렛 부여점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EC%95%84%EC%9A%B8%EB%A0%9B%20%EB%B6%80%EC%97%AC%EC%A0%90/place/38487652?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
98,갤럭시 롯데아울렛 이천점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EC%95%84%EC%9A%B8%EB%A0%9B%20%EC%9D%B4%EC%B2%9C%EC%A0%90/?c=15.00,0,0,0,dh"
99,갤럭시 롯데아울렛 파주점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%A1%AF%EB%8D%B0%EC%95%84%EC%9A%B8%EB%A0%9B%20%ED%8C%8C%EC%A3%BC%EC%A0%90/?c=15.00,0,0,0,dh"
100,갤럭시 빨질렐리 현대가든파이브,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EB%B9%A8%EC%A7%88%EB%A0%90%EB%A6%AC%20%ED%98%84%EB%8C%80%EA%B0%80%EB%93%A0%ED%8C%8C%EC%9D%B4%EB%B8%8C/?c=15.00,0,0,0,dh"
101,갤럭시 신세계 본점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%20%EB%B3%B8%EC%A0%90/?c=15.00,0,0,0,dh"
102,갤럭시 신세계 센텀시티점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%20%EC%84%BC%ED%85%80%EC%8B%9C%ED%8B%B0%EC%A0%90/?c=15.00,0,0,0,dh"
103,갤럭시 신세계강남점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%EA%B0%95%EB%82%A8%EC%A0%90/?c=15.00,0,0,0,dh"
104,갤럭시 신세계백화점 김해점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90%20%EA%B9%80%ED%95%B4%EC%A0%90/?c=15.00,0,0,0,dh"
105,갤럭시 신세계아울렛 부산점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%EC%95%84%EC%9A%B8%EB%A0%9B%20%EB%B6%80%EC%82%B0%EC%A0%90/place/36692807?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
106,갤럭시 신세계아울렛 파주점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%EC%8B%A0%EC%84%B8%EA%B3%84%EC%95%84%EC%9A%B8%EB%A0%9B%20%ED%8C%8C%EC%A3%BC%EC%A0%90/place/36692802?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
107,갤럭시 현대 디큐브,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%20%EB%94%94%ED%81%90%EB%B8%8C/?c=15.00,0,0,0,dh"
108,갤럭시 현대 목동점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%20%EB%AA%A9%EB%8F%99%EC%A0%90/?c=15.00,0,0,0,dh"
109,갤럭시 현대 중동점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%20%EC%A4%91%EB%8F%99%EC%A0%90/?c=15.00,0,0,0,dh"
110,갤럭시 현대 천호점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%20%EC%B2%9C%ED%98%B8%EC%A0%90/?c=15.00,0,0,0,dh"
111,갤럭시 현대 코엑스점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%20%EC%BD%94%EC%97%91%EC%8A%A4%EC%A0%90/?c=15.00,0,0,0,dh"
112,갤럭시 현대아울렛 김포점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%EC%95%84%EC%9A%B8%EB%A0%9B%20%EA%B9%80%ED%8F%AC%EC%A0%90/place/1471523164?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
113,갤럭시 현대아울렛 송도점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%20%ED%98%84%EB%8C%80%EC%95%84%EC%9A%B8%EB%A0%9B%20%EC%86%A1%EB%8F%84%EC%A0%90/place/38219492?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
114,갤럭시(여수),"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%28%EC%97%AC%EC%88%98%29/?c=15.00,0,0,0,dh"
115,갤럭시라이프스타일 갤러리아 센텀시티점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EA%B0%A4%EB%9F%AC%EB%A6%AC%EC%95%84%20%EC%84%BC%ED%85%80%EC%8B%9C%ED%8B%B0%EC%A0%90/?c=15.00,0,0,0,dh"
116,갤럭시라이프스타일 롯데 강남점,"https://map.naver.com/p/search/%EA%B0%A4%EB%9F%AD%EC%8B%9C%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EB%A1%AF%EB%8D%B0%20%EA%B0%95%EB%82%A8%EC%A0%90/?c=15.00,0,0,0,dh"
