,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
16,,,34,,C01,C0116,C01160001,1937655,25,20140729024922,http://tong.visitkorea.or.kr/cms/resource/81/1279481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1279481_image3_1.jpg,Type3,127.1314897789,36.2819800939,6,20230810143351,3,,백제 땅의 숨결을 느껴보다,
17,,,36,,C01,C0116,C01160001,1855677,25,20131105005828,http://tong.visitkorea.or.kr/cms/resource/67/1611467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1611467_image3_1.jpg,Type3,128.2949459289,35.3139272844,,20230808161435,12,,벽계계곡에서 즐기는 캠핑여행,
18,,,35,,C01,C0116,C01160001,1871120,25,20131214011326,,,,129.2704176242,36.9917161844,6,20230808110827,18,,산과 바다를 동시에 즐기는 캠핑여행,
19,,,34,,C01,C0116,C01160001,2390869,25,20160630201312,http://tong.visitkorea.or.kr/cms/resource/76/2007476_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2007476_image2_1.JPG,Type3,127.2324620609,36.3568732990,6,20230810104257,1,,산세 깊은 계룡산에서 쾌적한 글램핑,
20,,,8,,C01,C0116,C01160001,1978844,25,20141223190938,,,,127.3371399921,36.5174650895,4,20230809141735,,,세종특별자치시 안의 드믄 캠핑장,
21,,,32,,C01,C0116,C01160001,1871431,25,20131217004404,http://tong.visitkorea.or.kr/cms/resource/39/2553939_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2553939_image2_1.jpg,Type3,128.1643816619,37.4192736479,8,20220510171711,18,,아이들과 쉽고 즐겁게 떠나는 숲 여행,
22,강원특별자치도 양구군 남면 국토정중앙로 127,,32,,C01,C0116,C01160001,2668417,25,20200821223457,http://tong.visitkorea.or.kr/cms/resource/27/2668427_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/2668427_image2_1.JPG,Type3,128.0296994153,38.0689929629,6,20230712163210,6,,양구 국토정중앙천문대캠핑장,24556
23,,,33,,C01,C0116,C01160001,2037263,25,20151030184340,http://tong.visitkorea.or.kr/cms/resource/88/2036088_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/2036088_image2_1.JPG,Type3,127.9781991785,37.0117060575,6,20230808153215,11,,여백과 낙엽 향 가득한 하룻밤,
24,,,37,,C01,C0116,C01160001,2046271,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/83/1306383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1306383_image3_1.jpg,Type3,127.1012196720,35.9901573398,6,20240118174312,9,,역사 위에 피어난 봄,
25,,,34,,C01,C0116,C01160001,1889785,25,20140128180724,http://tong.visitkorea.or.kr/cms/resource/85/593785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/593785_image3_1.jpg,Type3,126.8589155690,36.7502826733,6,20230616134850,9,,온천의 고장에서 즐기는 스파와 캠핑,
26,,,37,,C01,C0116,C01160001,1874040,25,202401181743,,,,126.9211515521,36.1289605936,5,20240118174312,9,,웅포캠핑장에서 즐기는 익산투어,
27,,,31,,C01,C0116,C01160001,1914511,25,20140418005916,,,,127.3518708527,37.7421850353,5,20230810114132,1,,자라섬에서의 낭만 넘치는 오토캠핑,
28,,,31,,C01,C0116,C01160001,2037269,25,20151030192029,http://tong.visitkorea.or.kr/cms/resource/90/1959590_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/1959590_image2_1.JPG,Type3,126.8428602053,37.9908745813,6,20230809105651,21,,자연 속에서 즐기는 휴식 같은 캠핑,
29,,,36,,C01,C0116,C01160001,2037261,25,20151030180621,http://tong.visitkorea.or.kr/cms/resource/99/1830399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1830399_image3_1.jpg,Type3,128.3972466640,35.0545027118,6,20230810163107,3,,자연을 품은 가을밤의 서정,
30,,,36,,C01,C0116,C01160001,1870738,25,20131213011431,http://tong.visitkorea.or.kr/cms/resource/68/799668_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/799668_image3_1.jpg,Type3,127.7196437029,35.5255626017,7,20230810155918,20,,지리산 자락에서 즐기는 캠핑여행,
31,,,31,,C01,C0116,C01160001,1873269,25,20131218230603,,,,127.4763342349,37.7519056334,4,20230810110111,1,,청평호반과 유명산을 두루 즐기는 웰빙여행,
32,충청남도 계룡시 신도안면 용동리 53,,34,,C01,C0116,C01160001,1937803,25,20140730010151,,,,127.2451423707,36.3238523018,,20230808132616,16,,캠핑에 문화와 예술을 더 하다,
33,,,34,,C01,C0116,C01160001,1938169,25,20140730230121,http://tong.visitkorea.or.kr/cms/resource/82/1858582_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1858582_image3_1.jpg,Type3,126.2902773640,36.6725512434,,20230810103909,14,,캠핑을 즐기며 여유롭게 돌아보는 태안,
34,,,34,,C01,C0116,C01160001,1889806,25,20140128184313,,,,126.2999656602,36.7671460535,,20230810144358,14,,태안의 가장 아름다운 해변캠핑을 즐기다,
35,,,35,,C01,C0116,C01160001,1871112,25,20131214005803,,,,128.9731502827,36.0169103809,7,20230808161607,15,,팔공산자락에서 즐기는 고즈넉한 캠핑여행,
36,,,39,,C01,C0116,C01160001,1855218,25,20131101015806,http://tong.visitkorea.or.kr/cms/resource/69/1205469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1205469_image3_1.jpg,Type3,126.4920098966,33.4697026193,,20230811134303,4,,한라산 품 안에서 보내는 하룻밤,
37,,,34,,C01,C0116,C01160001,1889550,25,20140127200105,http://tong.visitkorea.or.kr/cms/resource/05/1870705_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1870705_image3_1.jpg,Type3,126.5230502068,36.1639803079,7,20230811094508,8,,해송숲에서 즐기는 캠핑여행,
38,,,37,,C01,C0116,C01160001,2037274,25,202401181743,http://tong.visitkorea.or.kr/cms/resource/02/1959902_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/02/1959902_image2_1.JPG,Type3,127.5288199340,35.5919184002,6,20240118174312,11,,"호젓해서, 너무 호젓해서 좋은",
